$Trinity Br1 inflow year 2019 updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
59,67.95979046
59.042,67.95979046
59.083,67.95979046
59.125,67.95979046
59.167,67.95979046
59.208,67.95979046
59.25,67.95979046
59.292,67.95979046
59.333,67.95979046
59.375,67.95979046
59.417,67.95979046
59.458,67.95979046
59.5,67.95979046
59.542,67.95979046
59.583,67.95979046
59.625,67.95979046
59.667,67.95979046
59.708,67.95979046
59.75,67.95979046
59.792,67.95979046
59.833,67.95979046
59.875,67.95979046
59.917,67.95979046
59.958,67.95979046
60,45.10831092
60.042,45.10831092
60.083,45.10831092
60.125,45.10831092
60.167,45.10831092
60.208,45.10831092
60.25,45.10831092
60.292,45.10831092
60.333,45.10831092
60.375,45.10831092
60.417,45.10831092
60.458,45.10831092
60.5,45.10831092
60.542,45.10831092
60.583,45.10831092
60.625,45.10831092
60.667,45.10831092
60.708,45.10831092
60.75,45.10831092
60.792,45.10831092
60.833,45.10831092
60.875,45.10831092
60.917,45.10831092
60.958,45.10831092
61,41.68200481
61.042,41.68200481
61.083,41.68200481
61.125,41.68200481
61.167,41.68200481
61.208,41.68200481
61.25,41.68200481
61.292,41.68200481
61.333,41.68200481
61.375,41.68200481
61.417,41.68200481
61.458,41.68200481
61.5,41.68200481
61.542,41.68200481
61.583,41.68200481
61.625,41.68200481
61.667,41.68200481
61.708,41.68200481
61.75,41.68200481
61.792,41.68200481
61.833,41.68200481
61.875,41.68200481
61.917,41.68200481
61.958,41.68200481
62,36.92481948
62.042,36.92481948
62.083,36.92481948
62.125,36.92481948
62.167,36.92481948
62.208,36.92481948
62.25,36.92481948
62.292,36.92481948
62.333,36.92481948
62.375,36.92481948
62.417,36.92481948
62.458,36.92481948
62.5,36.92481948
62.542,36.92481948
62.583,36.92481948
62.625,36.92481948
62.667,36.92481948
62.708,36.92481948
62.75,36.92481948
62.792,36.92481948
62.833,36.92481948
62.875,36.92481948
62.917,36.92481948
62.958,36.92481948
63,38.85034688
63.042,38.85034688
63.083,38.85034688
63.125,38.85034688
63.167,38.85034688
63.208,38.85034688
63.25,38.85034688
63.292,38.85034688
63.333,38.85034688
63.375,38.85034688
63.417,38.85034688
63.458,38.85034688
63.5,38.85034688
63.542,38.85034688
63.583,38.85034688
63.625,38.85034688
63.667,38.85034688
63.708,38.85034688
63.75,38.85034688
63.792,38.85034688
63.833,38.85034688
63.875,38.85034688
63.917,38.85034688
63.958,38.85034688
64,43.40931615
64.042,43.40931615
64.083,43.40931615
64.125,43.40931615
64.167,43.40931615
64.208,43.40931615
64.25,43.40931615
64.292,43.40931615
64.333,43.40931615
64.375,43.40931615
64.417,43.40931615
64.458,43.40931615
64.5,43.40931615
64.542,43.40931615
64.583,43.40931615
64.625,43.40931615
64.667,43.40931615
64.708,43.40931615
64.75,43.40931615
64.792,43.40931615
64.833,43.40931615
64.875,43.40931615
64.917,43.40931615
64.958,43.40931615
65,69.65878522
65.042,69.65878522
65.083,69.65878522
65.125,69.65878522
65.167,69.65878522
65.208,69.65878522
65.25,69.65878522
65.292,69.65878522
65.333,69.65878522
65.375,69.65878522
65.417,69.65878522
65.458,69.65878522
65.5,69.65878522
65.542,69.65878522
65.583,69.65878522
65.625,69.65878522
65.667,69.65878522
65.708,69.65878522
65.75,69.65878522
65.792,69.65878522
65.833,69.65878522
65.875,69.65878522
65.917,69.65878522
65.958,69.65878522
66,65.32634858
66.042,65.32634858
66.083,65.32634858
66.125,65.32634858
66.167,65.32634858
66.208,65.32634858
66.25,65.32634858
66.292,65.32634858
66.333,65.32634858
66.375,65.32634858
66.417,65.32634858
66.458,65.32634858
66.5,65.32634858
66.542,65.32634858
66.583,65.32634858
66.625,65.32634858
66.667,65.32634858
66.708,65.32634858
66.75,65.32634858
66.792,65.32634858
66.833,65.32634858
66.875,65.32634858
66.917,65.32634858
66.958,65.32634858
67,52.78210392
67.042,52.78210392
67.083,52.78210392
67.125,52.78210392
67.167,52.78210392
67.208,52.78210392
67.25,52.78210392
67.292,52.78210392
67.333,52.78210392
67.375,52.78210392
67.417,52.78210392
67.458,52.78210392
67.5,52.78210392
67.542,52.78210392
67.583,52.78210392
67.625,52.78210392
67.667,52.78210392
67.708,52.78210392
67.75,52.78210392
67.792,52.78210392
67.833,52.78210392
67.875,52.78210392
67.917,52.78210392
67.958,52.78210392
68,43.94733116
68.042,43.94733116
68.083,43.94733116
68.125,43.94733116
68.167,43.94733116
68.208,43.94733116
68.25,43.94733116
68.292,43.94733116
68.333,43.94733116
68.375,43.94733116
68.417,43.94733116
68.458,43.94733116
68.5,43.94733116
68.542,43.94733116
68.583,43.94733116
68.625,43.94733116
68.667,43.94733116
68.708,43.94733116
68.75,43.94733116
68.792,43.94733116
68.833,43.94733116
68.875,43.94733116
68.917,43.94733116
68.958,43.94733116
69,36.8965029
69.042,36.8965029
69.083,36.8965029
69.125,36.8965029
69.167,36.8965029
69.208,36.8965029
69.25,36.8965029
69.292,36.8965029
69.333,36.8965029
69.375,36.8965029
69.417,36.8965029
69.458,36.8965029
69.5,36.8965029
69.542,36.8965029
69.583,36.8965029
69.625,36.8965029
69.667,36.8965029
69.708,36.8965029
69.75,36.8965029
69.792,36.8965029
69.833,36.8965029
69.875,36.8965029
69.917,36.8965029
69.958,36.8965029
70,30.21379017
70.042,30.21379017
70.083,30.21379017
70.125,30.21379017
70.167,30.21379017
70.208,30.21379017
70.25,30.21379017
70.292,30.21379017
70.333,30.21379017
70.375,30.21379017
70.417,30.21379017
70.458,30.21379017
70.5,30.21379017
70.542,30.21379017
70.583,30.21379017
70.625,30.21379017
70.667,30.21379017
70.708,30.21379017
70.75,30.21379017
70.792,30.21379017
70.833,30.21379017
70.875,30.21379017
70.917,30.21379017
70.958,30.21379017
71,27.92014725
71.042,27.92014725
71.083,27.92014725
71.125,27.92014725
71.167,27.92014725
71.208,27.92014725
71.25,27.92014725
71.292,27.92014725
71.333,27.92014725
71.375,27.92014725
71.417,27.92014725
71.458,27.92014725
71.5,27.92014725
71.542,27.92014725
71.583,27.92014725
71.625,27.92014725
71.667,27.92014725
71.708,27.92014725
71.75,27.92014725
71.792,27.92014725
71.833,27.92014725
71.875,27.92014725
71.917,27.92014725
71.958,27.92014725
72,28.74132805
72.042,28.74132805
72.083,28.74132805
72.125,28.74132805
72.167,28.74132805
72.208,28.74132805
72.25,28.74132805
72.292,28.74132805
72.333,28.74132805
72.375,28.74132805
72.417,28.74132805
72.458,28.74132805
72.5,28.74132805
72.542,28.74132805
72.583,28.74132805
72.625,28.74132805
72.667,28.74132805
72.708,28.74132805
72.75,28.74132805
72.792,28.74132805
72.833,28.74132805
72.875,28.74132805
72.917,28.74132805
72.958,28.74132805
73,26.30610222
73.042,26.30610222
73.083,26.30610222
73.125,26.30610222
73.167,26.30610222
73.208,26.30610222
73.25,26.30610222
73.292,26.30610222
73.333,26.30610222
73.375,26.30610222
73.417,26.30610222
73.458,26.30610222
73.5,26.30610222
73.542,26.30610222
73.583,26.30610222
73.625,26.30610222
73.667,26.30610222
73.708,26.30610222
73.75,26.30610222
73.792,26.30610222
73.833,26.30610222
73.875,26.30610222
73.917,26.30610222
73.958,26.30610222
74,25.17343905
74.042,25.17343905
74.083,25.17343905
74.125,25.17343905
74.167,25.17343905
74.208,25.17343905
74.25,25.17343905
74.292,25.17343905
74.333,25.17343905
74.375,25.17343905
74.417,25.17343905
74.458,25.17343905
74.5,25.17343905
74.542,25.17343905
74.583,25.17343905
74.625,25.17343905
74.667,25.17343905
74.708,25.17343905
74.75,25.17343905
74.792,25.17343905
74.833,25.17343905
74.875,25.17343905
74.917,25.17343905
74.958,25.17343905
75,28.4015291
75.042,28.4015291
75.083,28.4015291
75.125,28.4015291
75.167,28.4015291
75.208,28.4015291
75.25,28.4015291
75.292,28.4015291
75.333,28.4015291
75.375,28.4015291
75.417,28.4015291
75.458,28.4015291
75.5,28.4015291
75.542,28.4015291
75.583,28.4015291
75.625,28.4015291
75.667,28.4015291
75.708,28.4015291
75.75,28.4015291
75.792,28.4015291
75.833,28.4015291
75.875,28.4015291
75.917,28.4015291
75.958,28.4015291
76,32.56406626
76.042,32.56406626
76.083,32.56406626
76.125,32.56406626
76.167,32.56406626
76.208,32.56406626
76.25,32.56406626
76.292,32.56406626
76.333,32.56406626
76.375,32.56406626
76.417,32.56406626
76.458,32.56406626
76.5,32.56406626
76.542,32.56406626
76.583,32.56406626
76.625,32.56406626
76.667,32.56406626
76.708,32.56406626
76.75,32.56406626
76.792,32.56406626
76.833,32.56406626
76.875,32.56406626
76.917,32.56406626
76.958,32.56406626
77,38.51054793
77.042,38.51054793
77.083,38.51054793
77.125,38.51054793
77.167,38.51054793
77.208,38.51054793
77.25,38.51054793
77.292,38.51054793
77.333,38.51054793
77.375,38.51054793
77.417,38.51054793
77.458,38.51054793
77.5,38.51054793
77.542,38.51054793
77.583,38.51054793
77.625,38.51054793
77.667,38.51054793
77.708,38.51054793
77.75,38.51054793
77.792,38.51054793
77.833,38.51054793
77.875,38.51054793
77.917,38.51054793
77.958,38.51054793
78,43.890698
78.042,43.890698
78.083,43.890698
78.125,43.890698
78.167,43.890698
78.208,43.890698
78.25,43.890698
78.292,43.890698
78.333,43.890698
78.375,43.890698
78.417,43.890698
78.458,43.890698
78.5,43.890698
78.542,43.890698
78.583,43.890698
78.625,43.890698
78.667,43.890698
78.708,43.890698
78.75,43.890698
78.792,43.890698
78.833,43.890698
78.875,43.890698
78.917,43.890698
78.958,43.890698
79,63.93883619
79.042,63.93883619
79.083,63.93883619
79.125,63.93883619
79.167,63.93883619
79.208,63.93883619
79.25,63.93883619
79.292,63.93883619
79.333,63.93883619
79.375,63.93883619
79.417,63.93883619
79.458,63.93883619
79.5,63.93883619
79.542,63.93883619
79.583,63.93883619
79.625,63.93883619
79.667,63.93883619
79.708,63.93883619
79.75,63.93883619
79.792,63.93883619
79.833,63.93883619
79.875,63.93883619
79.917,63.93883619
79.958,63.93883619
80,65.24139884
80.042,65.24139884
80.083,65.24139884
80.125,65.24139884
80.167,65.24139884
80.208,65.24139884
80.25,65.24139884
80.292,65.24139884
80.333,65.24139884
80.375,65.24139884
80.417,65.24139884
80.458,65.24139884
80.5,65.24139884
80.542,65.24139884
80.583,65.24139884
80.625,65.24139884
80.667,65.24139884
80.708,65.24139884
80.75,65.24139884
80.792,65.24139884
80.833,65.24139884
80.875,65.24139884
80.917,65.24139884
80.958,65.24139884
81,57.99235452
81.042,57.99235452
81.083,57.99235452
81.125,57.99235452
81.167,57.99235452
81.208,57.99235452
81.25,57.99235452
81.292,57.99235452
81.333,57.99235452
81.375,57.99235452
81.417,57.99235452
81.458,57.99235452
81.5,57.99235452
81.542,57.99235452
81.583,57.99235452
81.625,57.99235452
81.667,57.99235452
81.708,57.99235452
81.75,57.99235452
81.792,57.99235452
81.833,57.99235452
81.875,57.99235452
81.917,57.99235452
81.958,57.99235452
82,49.2425315
82.042,49.2425315
82.083,49.2425315
82.125,49.2425315
82.167,49.2425315
82.208,49.2425315
82.25,49.2425315
82.292,49.2425315
82.333,49.2425315
82.375,49.2425315
82.417,49.2425315
82.458,49.2425315
82.5,49.2425315
82.542,49.2425315
82.583,49.2425315
82.625,49.2425315
82.667,49.2425315
82.708,49.2425315
82.75,49.2425315
82.792,49.2425315
82.833,49.2425315
82.875,49.2425315
82.917,49.2425315
82.958,49.2425315
83,45.07999434
83.042,45.07999434
83.083,45.07999434
83.125,45.07999434
83.167,45.07999434
83.208,45.07999434
83.25,45.07999434
83.292,45.07999434
83.333,45.07999434
83.375,45.07999434
83.417,45.07999434
83.458,45.07999434
83.5,45.07999434
83.542,45.07999434
83.583,45.07999434
83.625,45.07999434
83.667,45.07999434
83.708,45.07999434
83.75,45.07999434
83.792,45.07999434
83.833,45.07999434
83.875,45.07999434
83.917,45.07999434
83.958,45.07999434
84,56.03851055
84.042,56.03851055
84.083,56.03851055
84.125,56.03851055
84.167,56.03851055
84.208,56.03851055
84.25,56.03851055
84.292,56.03851055
84.333,56.03851055
84.375,56.03851055
84.417,56.03851055
84.458,56.03851055
84.5,56.03851055
84.542,56.03851055
84.583,56.03851055
84.625,56.03851055
84.667,56.03851055
84.708,56.03851055
84.75,56.03851055
84.792,56.03851055
84.833,56.03851055
84.875,56.03851055
84.917,56.03851055
84.958,56.03851055
85,47.96828543
85.042,47.96828543
85.083,47.96828543
85.125,47.96828543
85.167,47.96828543
85.208,47.96828543
85.25,47.96828543
85.292,47.96828543
85.333,47.96828543
85.375,47.96828543
85.417,47.96828543
85.458,47.96828543
85.5,47.96828543
85.542,47.96828543
85.583,47.96828543
85.625,47.96828543
85.667,47.96828543
85.708,47.96828543
85.75,47.96828543
85.792,47.96828543
85.833,47.96828543
85.875,47.96828543
85.917,47.96828543
85.958,47.96828543
86,55.6987116
86.042,55.6987116
86.083,55.6987116
86.125,55.6987116
86.167,55.6987116
86.208,55.6987116
86.25,55.6987116
86.292,55.6987116
86.333,55.6987116
86.375,55.6987116
86.417,55.6987116
86.458,55.6987116
86.5,55.6987116
86.542,55.6987116
86.583,55.6987116
86.625,55.6987116
86.667,55.6987116
86.708,55.6987116
86.75,55.6987116
86.792,55.6987116
86.833,55.6987116
86.875,55.6987116
86.917,55.6987116
86.958,55.6987116
87,54.22624947
87.042,54.22624947
87.083,54.22624947
87.125,54.22624947
87.167,54.22624947
87.208,54.22624947
87.25,54.22624947
87.292,54.22624947
87.333,54.22624947
87.375,54.22624947
87.417,54.22624947
87.458,54.22624947
87.5,54.22624947
87.542,54.22624947
87.583,54.22624947
87.625,54.22624947
87.667,54.22624947
87.708,54.22624947
87.75,54.22624947
87.792,54.22624947
87.833,54.22624947
87.875,54.22624947
87.917,54.22624947
87.958,54.22624947
88,46.60908962
88.042,46.60908962
88.083,46.60908962
88.125,46.60908962
88.167,46.60908962
88.208,46.60908962
88.25,46.60908962
88.292,46.60908962
88.333,46.60908962
88.375,46.60908962
88.417,46.60908962
88.458,46.60908962
88.5,46.60908962
88.542,46.60908962
88.583,46.60908962
88.625,46.60908962
88.667,46.60908962
88.708,46.60908962
88.75,46.60908962
88.792,46.60908962
88.833,46.60908962
88.875,46.60908962
88.917,46.60908962
88.958,46.60908962
89,43.46594931
89.042,43.46594931
89.083,43.46594931
89.125,43.46594931
89.167,43.46594931
89.208,43.46594931
89.25,43.46594931
89.292,43.46594931
89.333,43.46594931
89.375,43.46594931
89.417,43.46594931
89.458,43.46594931
89.5,43.46594931
89.542,43.46594931
89.583,43.46594931
89.625,43.46594931
89.667,43.46594931
89.708,43.46594931
89.75,43.46594931
89.792,43.46594931
89.833,43.46594931
89.875,43.46594931
89.917,43.46594931
89.958,43.46594931
90,41.39883902
90.042,41.39883902
90.083,41.39883902
90.125,41.39883902
90.167,41.39883902
90.208,41.39883902
90.25,41.39883902
90.292,41.39883902
90.333,41.39883902
90.375,41.39883902
90.417,41.39883902
90.458,41.39883902
90.5,41.39883902
90.542,41.39883902
90.583,41.39883902
90.625,41.39883902
90.667,41.39883902
90.708,41.39883902
90.75,41.39883902
90.792,41.39883902
90.833,41.39883902
90.875,41.39883902
90.917,41.39883902
90.958,41.39883902
91,54.02803341
91.042,54.02803341
91.083,54.02803341
91.125,54.02803341
91.167,54.02803341
91.208,54.02803341
91.25,54.02803341
91.292,54.02803341
91.333,54.02803341
91.375,54.02803341
91.417,54.02803341
91.458,54.02803341
91.5,54.02803341
91.542,54.02803341
91.583,54.02803341
91.625,54.02803341
91.667,54.02803341
91.708,54.02803341
91.75,54.02803341
91.792,54.02803341
91.833,54.02803341
91.875,54.02803341
91.917,54.02803341
91.958,54.02803341
92,81.60838171
92.042,81.60838171
92.083,81.60838171
92.125,81.60838171
92.167,81.60838171
92.208,81.60838171
92.25,81.60838171
92.292,81.60838171
92.333,81.60838171
92.375,81.60838171
92.417,81.60838171
92.458,81.60838171
92.5,81.60838171
92.542,81.60838171
92.583,81.60838171
92.625,81.60838171
92.667,81.60838171
92.708,81.60838171
92.75,81.60838171
92.792,81.60838171
92.833,81.60838171
92.875,81.60838171
92.917,81.60838171
92.958,81.60838171
93,84.69488886
93.042,84.69488886
93.083,84.69488886
93.125,84.69488886
93.167,84.69488886
93.208,84.69488886
93.25,84.69488886
93.292,84.69488886
93.333,84.69488886
93.375,84.69488886
93.417,84.69488886
93.458,84.69488886
93.5,84.69488886
93.542,84.69488886
93.583,84.69488886
93.625,84.69488886
93.667,84.69488886
93.708,84.69488886
93.75,84.69488886
93.792,84.69488886
93.833,84.69488886
93.875,84.69488886
93.917,84.69488886
93.958,84.69488886
94,89.65029024
94.042,89.65029024
94.083,89.65029024
94.125,89.65029024
94.167,89.65029024
94.208,89.65029024
94.25,89.65029024
94.292,89.65029024
94.333,89.65029024
94.375,89.65029024
94.417,89.65029024
94.458,89.65029024
94.5,89.65029024
94.542,89.65029024
94.583,89.65029024
94.625,89.65029024
94.667,89.65029024
94.708,89.65029024
94.75,89.65029024
94.792,89.65029024
94.833,89.65029024
94.875,89.65029024
94.917,89.65029024
94.958,89.65029024
95,138.7229223
95.042,138.7229223
95.083,138.7229223
95.125,138.7229223
95.167,138.7229223
95.208,138.7229223
95.25,138.7229223
95.292,138.7229223
95.333,138.7229223
95.375,138.7229223
95.417,138.7229223
95.458,138.7229223
95.5,138.7229223
95.542,138.7229223
95.583,138.7229223
95.625,138.7229223
95.667,138.7229223
95.708,138.7229223
95.75,138.7229223
95.792,138.7229223
95.833,138.7229223
95.875,138.7229223
95.917,138.7229223
95.958,138.7229223
96,117.8819199
96.042,117.8819199
96.083,117.8819199
96.125,117.8819199
96.167,117.8819199
96.208,117.8819199
96.25,117.8819199
96.292,117.8819199
96.333,117.8819199
96.375,117.8819199
96.417,117.8819199
96.458,117.8819199
96.5,117.8819199
96.542,117.8819199
96.583,117.8819199
96.625,117.8819199
96.667,117.8819199
96.708,117.8819199
96.75,117.8819199
96.792,117.8819199
96.833,117.8819199
96.875,117.8819199
96.917,117.8819199
96.958,117.8819199
97,142.9704092
97.042,142.9704092
97.083,142.9704092
97.125,142.9704092
97.167,142.9704092
97.208,142.9704092
97.25,142.9704092
97.292,142.9704092
97.333,142.9704092
97.375,142.9704092
97.417,142.9704092
97.458,142.9704092
97.5,142.9704092
97.542,142.9704092
97.583,142.9704092
97.625,142.9704092
97.667,142.9704092
97.708,142.9704092
97.75,142.9704092
97.792,142.9704092
97.833,142.9704092
97.875,142.9704092
97.917,142.9704092
97.958,142.9704092
98,286.5920997
98.042,286.5920997
98.083,286.5920997
98.125,286.5920997
98.167,286.5920997
98.208,286.5920997
98.25,286.5920997
98.292,286.5920997
98.333,286.5920997
98.375,286.5920997
98.417,286.5920997
98.458,286.5920997
98.5,286.5920997
98.542,286.5920997
98.583,286.5920997
98.625,286.5920997
98.667,286.5920997
98.708,286.5920997
98.75,286.5920997
98.792,286.5920997
98.833,286.5920997
98.875,286.5920997
98.917,286.5920997
98.958,286.5920997
99,220.0481382
99.042,220.0481382
99.083,220.0481382
99.125,220.0481382
99.167,220.0481382
99.208,220.0481382
99.25,220.0481382
99.292,220.0481382
99.333,220.0481382
99.375,220.0481382
99.417,220.0481382
99.458,220.0481382
99.5,220.0481382
99.542,220.0481382
99.583,220.0481382
99.625,220.0481382
99.667,220.0481382
99.708,220.0481382
99.75,220.0481382
99.792,220.0481382
99.833,220.0481382
99.875,220.0481382
99.917,220.0481382
99.958,220.0481382
100,128.6705366
100.042,128.6705366
100.083,128.6705366
100.125,128.6705366
100.167,128.6705366
100.208,128.6705366
100.25,128.6705366
100.292,128.6705366
100.333,128.6705366
100.375,128.6705366
100.417,128.6705366
100.458,128.6705366
100.5,128.6705366
100.542,128.6705366
100.583,128.6705366
100.625,128.6705366
100.667,128.6705366
100.708,128.6705366
100.75,128.6705366
100.792,128.6705366
100.833,128.6705366
100.875,128.6705366
100.917,128.6705366
100.958,128.6705366
101,97.97536458
101.042,97.97536458
101.083,97.97536458
101.125,97.97536458
101.167,97.97536458
101.208,97.97536458
101.25,97.97536458
101.292,97.97536458
101.333,97.97536458
101.375,97.97536458
101.417,97.97536458
101.458,97.97536458
101.5,97.97536458
101.542,97.97536458
101.583,97.97536458
101.625,97.97536458
101.667,97.97536458
101.708,97.97536458
101.75,97.97536458
101.792,97.97536458
101.833,97.97536458
101.875,97.97536458
101.917,97.97536458
101.958,97.97536458
102,83.30737647
102.042,83.30737647
102.083,83.30737647
102.125,83.30737647
102.167,83.30737647
102.208,83.30737647
102.25,83.30737647
102.292,83.30737647
102.333,83.30737647
102.375,83.30737647
102.417,83.30737647
102.458,83.30737647
102.5,83.30737647
102.542,83.30737647
102.583,83.30737647
102.625,83.30737647
102.667,83.30737647
102.708,83.30737647
102.75,83.30737647
102.792,83.30737647
102.833,83.30737647
102.875,83.30737647
102.917,83.30737647
102.958,83.30737647
103,79.59790457
103.042,79.59790457
103.083,79.59790457
103.125,79.59790457
103.167,79.59790457
103.208,79.59790457
103.25,79.59790457
103.292,79.59790457
103.333,79.59790457
103.375,79.59790457
103.417,79.59790457
103.458,79.59790457
103.5,79.59790457
103.542,79.59790457
103.583,79.59790457
103.625,79.59790457
103.667,79.59790457
103.708,79.59790457
103.75,79.59790457
103.792,79.59790457
103.833,79.59790457
103.875,79.59790457
103.917,79.59790457
103.958,79.59790457
104,79.34305536
104.042,79.34305536
104.083,79.34305536
104.125,79.34305536
104.167,79.34305536
104.208,79.34305536
104.25,79.34305536
104.292,79.34305536
104.333,79.34305536
104.375,79.34305536
104.417,79.34305536
104.458,79.34305536
104.5,79.34305536
104.542,79.34305536
104.583,79.34305536
104.625,79.34305536
104.667,79.34305536
104.708,79.34305536
104.75,79.34305536
104.792,79.34305536
104.833,79.34305536
104.875,79.34305536
104.917,79.34305536
104.958,79.34305536
105,70.76313181
105.042,70.76313181
105.083,70.76313181
105.125,70.76313181
105.167,70.76313181
105.208,70.76313181
105.25,70.76313181
105.292,70.76313181
105.333,70.76313181
105.375,70.76313181
105.417,70.76313181
105.458,70.76313181
105.5,70.76313181
105.542,70.76313181
105.583,70.76313181
105.625,70.76313181
105.667,70.76313181
105.708,70.76313181
105.75,70.76313181
105.792,70.76313181
105.833,70.76313181
105.875,70.76313181
105.917,70.76313181
105.958,70.76313181
106,64.70338383
106.042,64.70338383
106.083,64.70338383
106.125,64.70338383
106.167,64.70338383
106.208,64.70338383
106.25,64.70338383
106.292,64.70338383
106.333,64.70338383
106.375,64.70338383
106.417,64.70338383
106.458,64.70338383
106.5,64.70338383
106.542,64.70338383
106.583,64.70338383
106.625,64.70338383
106.667,64.70338383
106.708,64.70338383
106.75,64.70338383
106.792,64.70338383
106.833,64.70338383
106.875,64.70338383
106.917,64.70338383
106.958,64.70338383
107,60.14441455
107.042,60.14441455
107.083,60.14441455
107.125,60.14441455
107.167,60.14441455
107.208,60.14441455
107.25,60.14441455
107.292,60.14441455
107.333,60.14441455
107.375,60.14441455
107.417,60.14441455
107.458,60.14441455
107.5,60.14441455
107.542,60.14441455
107.583,60.14441455
107.625,60.14441455
107.667,60.14441455
107.708,60.14441455
107.75,60.14441455
107.792,60.14441455
107.833,60.14441455
107.875,60.14441455
107.917,60.14441455
107.958,60.14441455
108,96.33300297
108.042,96.33300297
108.083,96.33300297
108.125,96.33300297
108.167,96.33300297
108.208,96.33300297
108.25,96.33300297
108.292,96.33300297
108.333,96.33300297
108.375,96.33300297
108.417,96.33300297
108.458,96.33300297
108.5,96.33300297
108.542,96.33300297
108.583,96.33300297
108.625,96.33300297
108.667,96.33300297
108.708,96.33300297
108.75,96.33300297
108.792,96.33300297
108.833,96.33300297
108.875,96.33300297
108.917,96.33300297
108.958,96.33300297
109,121.7896078
109.042,121.7896078
109.083,121.7896078
109.125,121.7896078
109.167,121.7896078
109.208,121.7896078
109.25,121.7896078
109.292,121.7896078
109.333,121.7896078
109.375,121.7896078
109.417,121.7896078
109.458,121.7896078
109.5,121.7896078
109.542,121.7896078
109.583,121.7896078
109.625,121.7896078
109.667,121.7896078
109.708,121.7896078
109.75,121.7896078
109.792,121.7896078
109.833,121.7896078
109.875,121.7896078
109.917,121.7896078
109.958,121.7896078
110,130.8792298
110.042,130.8792298
110.083,130.8792298
110.125,130.8792298
110.167,130.8792298
110.208,130.8792298
110.25,130.8792298
110.292,130.8792298
110.333,130.8792298
110.375,130.8792298
110.417,130.8792298
110.458,130.8792298
110.5,130.8792298
110.542,130.8792298
110.583,130.8792298
110.625,130.8792298
110.667,130.8792298
110.708,130.8792298
110.75,130.8792298
110.792,130.8792298
110.833,130.8792298
110.875,130.8792298
110.917,130.8792298
110.958,130.8792298
111,111.0859408
111.042,111.0859408
111.083,111.0859408
111.125,111.0859408
111.167,111.0859408
111.208,111.0859408
111.25,111.0859408
111.292,111.0859408
111.333,111.0859408
111.375,111.0859408
111.417,111.0859408
111.458,111.0859408
111.5,111.0859408
111.542,111.0859408
111.583,111.0859408
111.625,111.0859408
111.667,111.0859408
111.708,111.0859408
111.75,111.0859408
111.792,111.0859408
111.833,111.0859408
111.875,111.0859408
111.917,111.0859408
111.958,111.0859408
112,99.4478267
112.042,99.4478267
112.083,99.4478267
112.125,99.4478267
112.167,99.4478267
112.208,99.4478267
112.25,99.4478267
112.292,99.4478267
112.333,99.4478267
112.375,99.4478267
112.417,99.4478267
112.458,99.4478267
112.5,99.4478267
112.542,99.4478267
112.583,99.4478267
112.625,99.4478267
112.667,99.4478267
112.708,99.4478267
112.75,99.4478267
112.792,99.4478267
112.833,99.4478267
112.875,99.4478267
112.917,99.4478267
112.958,99.4478267
113,123.7717684
113.042,123.7717684
113.083,123.7717684
113.125,123.7717684
113.167,123.7717684
113.208,123.7717684
113.25,123.7717684
113.292,123.7717684
113.333,123.7717684
113.375,123.7717684
113.417,123.7717684
113.458,123.7717684
113.5,123.7717684
113.542,123.7717684
113.583,123.7717684
113.625,123.7717684
113.667,123.7717684
113.708,123.7717684
113.75,123.7717684
113.792,123.7717684
113.833,123.7717684
113.875,123.7717684
113.917,123.7717684
113.958,123.7717684
114,157.8649299
114.042,157.8649299
114.083,157.8649299
114.125,157.8649299
114.167,157.8649299
114.208,157.8649299
114.25,157.8649299
114.292,157.8649299
114.333,157.8649299
114.375,157.8649299
114.417,157.8649299
114.458,157.8649299
114.5,157.8649299
114.542,157.8649299
114.583,157.8649299
114.625,157.8649299
114.667,157.8649299
114.708,157.8649299
114.75,157.8649299
114.792,157.8649299
114.833,157.8649299
114.875,157.8649299
114.917,157.8649299
114.958,157.8649299
115,162.5371655
115.042,162.5371655
115.083,162.5371655
115.125,162.5371655
115.167,162.5371655
115.208,162.5371655
115.25,162.5371655
115.292,162.5371655
115.333,162.5371655
115.375,162.5371655
115.417,162.5371655
115.458,162.5371655
115.5,162.5371655
115.542,162.5371655
115.583,162.5371655
115.625,162.5371655
115.667,162.5371655
115.708,162.5371655
115.75,162.5371655
115.792,162.5371655
115.833,162.5371655
115.875,162.5371655
115.917,162.5371655
115.958,162.5371655
116,146.7081976
116.042,146.7081976
116.083,146.7081976
116.125,146.7081976
116.167,146.7081976
116.208,146.7081976
116.25,146.7081976
116.292,146.7081976
116.333,146.7081976
116.375,146.7081976
116.417,146.7081976
116.458,146.7081976
116.5,146.7081976
116.542,146.7081976
116.583,146.7081976
116.625,146.7081976
116.667,146.7081976
116.708,146.7081976
116.75,146.7081976
116.792,146.7081976
116.833,146.7081976
116.875,146.7081976
116.917,146.7081976
116.958,146.7081976
117,127.7077729
117.042,127.7077729
117.083,127.7077729
117.125,127.7077729
117.167,127.7077729
117.208,127.7077729
117.25,127.7077729
117.292,127.7077729
117.333,127.7077729
117.375,127.7077729
117.417,127.7077729
117.458,127.7077729
117.5,127.7077729
117.542,127.7077729
117.583,127.7077729
117.625,127.7077729
117.667,127.7077729
