$Trinity Lake Br1 inflow year 2017 updated YC 06/1/23,
6.417,15.57411865
6.458,15.57411865
6.5,15.57411865
6.542,15.57411865
6.583,15.57411865
6.625,15.57411865
6.667,15.57411865
6.708,15.57411865
6.75,15.57411865
6.792,15.57411865
6.833,15.57411865
6.875,15.57411865
6.917,15.57411865
6.958,15.57411865
7,20.58615319
7.042,20.58615319
7.083,20.58615319
7.125,20.58615319
7.167,20.58615319
7.208,20.58615319
7.25,20.58615319
7.292,20.58615319
7.333,20.58615319
7.375,20.58615319
7.417,20.58615319
7.458,20.58615319
7.5,20.58615319
7.542,20.58615319
7.583,20.58615319
7.625,20.58615319
7.667,20.58615319
7.708,20.58615319
7.75,20.58615319
7.792,20.58615319
7.833,20.58615319
7.875,20.58615319
7.917,20.58615319
7.958,20.58615319
8,160.2435226
8.042,160.2435226
8.083,160.2435226
8.125,160.2435226
8.167,160.2435226
8.208,160.2435226
8.25,160.2435226
8.292,160.2435226
8.333,160.2435226
8.375,160.2435226
8.417,160.2435226
8.458,160.2435226
8.5,160.2435226
8.542,160.2435226
8.583,160.2435226
8.625,160.2435226
8.667,160.2435226
8.708,160.2435226
8.75,160.2435226
8.792,160.2435226
8.833,160.2435226
8.875,160.2435226
8.917,160.2435226
8.958,160.2435226
9,154.7217896
9.042,154.7217896
9.083,154.7217896
9.125,154.7217896
9.167,154.7217896
9.208,154.7217896
9.25,154.7217896
9.292,154.7217896
9.333,154.7217896
9.375,154.7217896
9.417,154.7217896
9.458,154.7217896
9.5,154.7217896
9.542,154.7217896
9.583,154.7217896
9.625,154.7217896
9.667,154.7217896
9.708,154.7217896
9.75,154.7217896
9.792,154.7217896
9.833,154.7217896
9.875,154.7217896
9.917,154.7217896
9.958,154.7217896
10,103.4970976
10.042,103.4970976
10.083,103.4970976
10.125,103.4970976
10.167,103.4970976
10.208,103.4970976
10.25,103.4970976
10.292,103.4970976
10.333,103.4970976
10.375,103.4970976
10.417,103.4970976
10.458,103.4970976
10.5,103.4970976
10.542,103.4970976
10.583,103.4970976
10.625,103.4970976
10.667,103.4970976
10.708,103.4970976
10.75,103.4970976
10.792,103.4970976
10.833,103.4970976
10.875,103.4970976
10.917,103.4970976
10.958,103.4970976
11,79.85275379
11.042,79.85275379
11.083,79.85275379
11.125,79.85275379
11.167,79.85275379
11.208,79.85275379
11.25,79.85275379
11.292,79.85275379
11.333,79.85275379
11.375,79.85275379
11.417,79.85275379
11.458,79.85275379
11.5,79.85275379
11.542,79.85275379
11.583,79.85275379
11.625,79.85275379
11.667,79.85275379
11.708,79.85275379
11.75,79.85275379
11.792,79.85275379
11.833,79.85275379
11.875,79.85275379
11.917,79.85275379
11.958,79.85275379
12,65.0148662
12.042,65.0148662
12.083,65.0148662
12.125,65.0148662
12.167,65.0148662
12.208,65.0148662
12.25,65.0148662
12.292,65.0148662
12.333,65.0148662
12.375,65.0148662
12.417,65.0148662
12.458,65.0148662
12.5,65.0148662
12.542,65.0148662
12.583,65.0148662
12.625,65.0148662
12.667,65.0148662
12.708,65.0148662
12.75,65.0148662
12.792,65.0148662
12.833,65.0148662
12.875,65.0148662
12.917,65.0148662
12.958,65.0148662
13,44.54197933
13.042,44.54197933
13.083,44.54197933
13.125,44.54197933
13.167,44.54197933
13.208,44.54197933
13.25,44.54197933
13.292,44.54197933
13.333,44.54197933
13.375,44.54197933
13.417,44.54197933
13.458,44.54197933
13.5,44.54197933
13.542,44.54197933
13.583,44.54197933
13.625,44.54197933
13.667,44.54197933
13.708,44.54197933
13.75,44.54197933
13.792,44.54197933
13.833,44.54197933
13.875,44.54197933
13.917,44.54197933
13.958,44.54197933
14,38.73708056
14.042,38.73708056
14.083,38.73708056
14.125,38.73708056
14.167,38.73708056
14.208,38.73708056
14.25,38.73708056
14.292,38.73708056
14.333,38.73708056
14.375,38.73708056
14.417,38.73708056
14.458,38.73708056
14.5,38.73708056
14.542,38.73708056
14.583,38.73708056
14.625,38.73708056
14.667,38.73708056
14.708,38.73708056
14.75,38.73708056
14.792,38.73708056
14.833,38.73708056
14.875,38.73708056
14.917,38.73708056
14.958,38.73708056
15,34.51791024
15.042,34.51791024
15.083,34.51791024
15.125,34.51791024
15.167,34.51791024
15.208,34.51791024
15.25,34.51791024
15.292,34.51791024
15.333,34.51791024
15.375,34.51791024
15.417,34.51791024
15.458,34.51791024
15.5,34.51791024
15.542,34.51791024
15.583,34.51791024
15.625,34.51791024
15.667,34.51791024
15.708,34.51791024
15.75,34.51791024
15.792,34.51791024
15.833,34.51791024
15.875,34.51791024
15.917,34.51791024
15.958,34.51791024
16,31.62961914
16.042,31.62961914
16.083,31.62961914
16.125,31.62961914
16.167,31.62961914
16.208,31.62961914
16.25,31.62961914
16.292,31.62961914
16.333,31.62961914
16.375,31.62961914
16.417,31.62961914
16.458,31.62961914
16.5,31.62961914
16.542,31.62961914
16.583,31.62961914
16.625,31.62961914
16.667,31.62961914
16.708,31.62961914
16.75,31.62961914
16.792,31.62961914
16.833,31.62961914
16.875,31.62961914
16.917,31.62961914
16.958,31.62961914
17,31.14823729
17.042,31.14823729
17.083,31.14823729
17.125,31.14823729
17.167,31.14823729
17.208,31.14823729
17.25,31.14823729
17.292,31.14823729
17.333,31.14823729
17.375,31.14823729
17.417,31.14823729
17.458,31.14823729
17.5,31.14823729
17.542,31.14823729
17.583,31.14823729
17.625,31.14823729
17.667,31.14823729
17.708,31.14823729
17.75,31.14823729
17.792,31.14823729
17.833,31.14823729
17.875,31.14823729
17.917,31.14823729
17.958,31.14823729
18,45.98612488
18.042,45.98612488
18.083,45.98612488
18.125,45.98612488
18.167,45.98612488
18.208,45.98612488
18.25,45.98612488
18.292,45.98612488
18.333,45.98612488
18.375,45.98612488
18.417,45.98612488
18.458,45.98612488
18.5,45.98612488
18.542,45.98612488
18.583,45.98612488
18.625,45.98612488
18.667,45.98612488
18.708,45.98612488
18.75,45.98612488
18.792,45.98612488
18.833,45.98612488
18.875,45.98612488
18.917,45.98612488
18.958,45.98612488
19,41.20062296
19.042,41.20062296
19.083,41.20062296
19.125,41.20062296
19.167,41.20062296
19.208,41.20062296
19.25,41.20062296
19.292,41.20062296
19.333,41.20062296
19.375,41.20062296
19.417,41.20062296
19.458,41.20062296
19.5,41.20062296
19.542,41.20062296
19.583,41.20062296
19.625,41.20062296
19.667,41.20062296
19.708,41.20062296
19.75,41.20062296
19.792,41.20062296
19.833,41.20062296
19.875,41.20062296
19.917,41.20062296
19.958,41.20062296
20,48.39303412
20.042,48.39303412
20.083,48.39303412
20.125,48.39303412
20.167,48.39303412
20.208,48.39303412
20.25,48.39303412
20.292,48.39303412
20.333,48.39303412
20.375,48.39303412
20.417,48.39303412
20.458,48.39303412
20.5,48.39303412
20.542,48.39303412
20.583,48.39303412
20.625,48.39303412
20.667,48.39303412
20.708,48.39303412
20.75,48.39303412
20.792,48.39303412
20.833,48.39303412
20.875,48.39303412
20.917,48.39303412
20.958,48.39303412
21,44.96672802
21.042,44.96672802
21.083,44.96672802
21.125,44.96672802
21.167,44.96672802
21.208,44.96672802
21.25,44.96672802
21.292,44.96672802
21.333,44.96672802
21.375,44.96672802
21.417,44.96672802
21.458,44.96672802
21.5,44.96672802
21.542,44.96672802
21.583,44.96672802
21.625,44.96672802
21.667,44.96672802
21.708,44.96672802
21.75,44.96672802
21.792,44.96672802
21.833,44.96672802
21.875,44.96672802
21.917,44.96672802
21.958,44.96672802
22,48.93104913
22.042,48.93104913
22.083,48.93104913
22.125,48.93104913
22.167,48.93104913
22.208,48.93104913
22.25,48.93104913
22.292,48.93104913
22.333,48.93104913
22.375,48.93104913
22.417,48.93104913
22.458,48.93104913
22.5,48.93104913
22.542,48.93104913
22.583,48.93104913
22.625,48.93104913
22.667,48.93104913
22.708,48.93104913
22.75,48.93104913
22.792,48.93104913
22.833,48.93104913
22.875,48.93104913
22.917,48.93104913
22.958,48.93104913
23,39.61489452
23.042,39.61489452
23.083,39.61489452
23.125,39.61489452
23.167,39.61489452
23.208,39.61489452
23.25,39.61489452
23.292,39.61489452
23.333,39.61489452
23.375,39.61489452
23.417,39.61489452
23.458,39.61489452
23.5,39.61489452
23.542,39.61489452
23.583,39.61489452
23.625,39.61489452
23.667,39.61489452
23.708,39.61489452
23.75,39.61489452
23.792,39.61489452
23.833,39.61489452
23.875,39.61489452
23.917,39.61489452
23.958,39.61489452
24,31.11992071
24.042,31.11992071
24.083,31.11992071
24.125,31.11992071
24.167,31.11992071
24.208,31.11992071
24.25,31.11992071
24.292,31.11992071
24.333,31.11992071
24.375,31.11992071
24.417,31.11992071
24.458,31.11992071
24.5,31.11992071
24.542,31.11992071
24.583,31.11992071
24.625,31.11992071
24.667,31.11992071
24.708,31.11992071
24.75,31.11992071
24.792,31.11992071
24.833,31.11992071
24.875,31.11992071
24.917,31.11992071
24.958,31.11992071
25,27.07064987
25.042,27.07064987
25.083,27.07064987
25.125,27.07064987
25.167,27.07064987
25.208,27.07064987
25.25,27.07064987
25.292,27.07064987
25.333,27.07064987
25.375,27.07064987
25.417,27.07064987
25.458,27.07064987
25.5,27.07064987
25.542,27.07064987
25.583,27.07064987
25.625,27.07064987
25.667,27.07064987
25.708,27.07064987
25.75,27.07064987
25.792,27.07064987
25.833,27.07064987
25.875,27.07064987
25.917,27.07064987
25.958,27.07064987
26,24.97522299
26.042,24.97522299
26.083,24.97522299
26.125,24.97522299
26.167,24.97522299
26.208,24.97522299
26.25,24.97522299
26.292,24.97522299
26.333,24.97522299
26.375,24.97522299
26.417,24.97522299
26.458,24.97522299
26.5,24.97522299
26.542,24.97522299
26.583,24.97522299
26.625,24.97522299
26.667,24.97522299
26.708,24.97522299
26.75,24.97522299
26.792,24.97522299
26.833,24.97522299
26.875,24.97522299
26.917,24.97522299
26.958,24.97522299
27,23.8708764
27.042,23.8708764
27.083,23.8708764
27.125,23.8708764
27.167,23.8708764
27.208,23.8708764
27.25,23.8708764
27.292,23.8708764
27.333,23.8708764
27.375,23.8708764
27.417,23.8708764
27.458,23.8708764
27.5,23.8708764
27.542,23.8708764
27.583,23.8708764
27.625,23.8708764
27.667,23.8708764
27.708,23.8708764
27.75,23.8708764
27.792,23.8708764
27.833,23.8708764
27.875,23.8708764
27.917,23.8708764
27.958,23.8708764
28,21.57723347
28.042,21.57723347
28.083,21.57723347
28.125,21.57723347
28.167,21.57723347
28.208,21.57723347
28.25,21.57723347
28.292,21.57723347
28.333,21.57723347
28.375,21.57723347
28.417,21.57723347
28.458,21.57723347
28.5,21.57723347
28.542,21.57723347
28.583,21.57723347
28.625,21.57723347
28.667,21.57723347
28.708,21.57723347
28.75,21.57723347
28.792,21.57723347
28.833,21.57723347
28.875,21.57723347
28.917,21.57723347
28.958,21.57723347
29,23.24791165
29.042,23.24791165
29.083,23.24791165
29.125,23.24791165
29.167,23.24791165
29.208,23.24791165
29.25,23.24791165
29.292,23.24791165
29.333,23.24791165
29.375,23.24791165
29.417,23.24791165
29.458,23.24791165
29.5,23.24791165
29.542,23.24791165
29.583,23.24791165
29.625,23.24791165
29.667,23.24791165
29.708,23.24791165
29.75,23.24791165
29.792,23.24791165
29.833,23.24791165
29.875,23.24791165
29.917,23.24791165
29.958,23.24791165
30,20.64278635
30.042,20.64278635
30.083,20.64278635
30.125,20.64278635
30.167,20.64278635
30.208,20.64278635
30.25,20.64278635
30.292,20.64278635
30.333,20.64278635
30.375,20.64278635
30.417,20.64278635
30.458,20.64278635
30.5,20.64278635
30.542,20.64278635
30.583,20.64278635
30.625,20.64278635
30.667,20.64278635
30.708,20.64278635
30.75,20.64278635
30.792,20.64278635
30.833,20.64278635
30.875,20.64278635
30.917,20.64278635
30.958,20.64278635
31,22.51168059
31.042,22.51168059
31.083,22.51168059
31.125,22.51168059
31.167,22.51168059
31.208,22.51168059
31.25,22.51168059
31.292,22.51168059
31.333,22.51168059
31.375,22.51168059
31.417,22.51168059
31.458,22.51168059
31.5,22.51168059
31.542,22.51168059
31.583,22.51168059
31.625,22.51168059
31.667,22.51168059
31.708,22.51168059
31.75,22.51168059
31.792,22.51168059
31.833,22.51168059
31.875,22.51168059
31.917,22.51168059
31.958,22.51168059
32,20.89763557
32.042,20.89763557
32.083,20.89763557
32.125,20.89763557
32.167,20.89763557
32.208,20.89763557
32.25,20.89763557
32.292,20.89763557
32.333,20.89763557
32.375,20.89763557
32.417,20.89763557
32.458,20.89763557
32.5,20.89763557
32.542,20.89763557
32.583,20.89763557
32.625,20.89763557
32.667,20.89763557
32.708,20.89763557
32.75,20.89763557
32.792,20.89763557
32.833,20.89763557
32.875,20.89763557
32.917,20.89763557
32.958,20.89763557
33,26.19283591
33.042,26.19283591
33.083,26.19283591
33.125,26.19283591
33.167,26.19283591
33.208,26.19283591
33.25,26.19283591
33.292,26.19283591
33.333,26.19283591
33.375,26.19283591
33.417,26.19283591
33.458,26.19283591
33.5,26.19283591
33.542,26.19283591
33.583,26.19283591
33.625,26.19283591
33.667,26.19283591
33.708,26.19283591
33.75,26.19283591
33.792,26.19283591
33.833,26.19283591
33.875,26.19283591
33.917,26.19283591
33.958,26.19283591
34,68.61107178
34.042,68.61107178
34.083,68.61107178
34.125,68.61107178
34.167,68.61107178
34.208,68.61107178
34.25,68.61107178
34.292,68.61107178
34.333,68.61107178
34.375,68.61107178
34.417,68.61107178
34.458,68.61107178
34.5,68.61107178
34.542,68.61107178
34.583,68.61107178
34.625,68.61107178
34.667,68.61107178
34.708,68.61107178
34.75,68.61107178
34.792,68.61107178
34.833,68.61107178
34.875,68.61107178
34.917,68.61107178
34.958,68.61107178
35,98.03199773
35.042,98.03199773
35.083,98.03199773
35.125,98.03199773
35.167,98.03199773
35.208,98.03199773
35.25,98.03199773
35.292,98.03199773
35.333,98.03199773
35.375,98.03199773
35.417,98.03199773
35.458,98.03199773
35.5,98.03199773
35.542,98.03199773
35.583,98.03199773
35.625,98.03199773
35.667,98.03199773
35.708,98.03199773
35.75,98.03199773
35.792,98.03199773
35.833,98.03199773
35.875,98.03199773
35.917,98.03199773
35.958,98.03199773
36,84.80815517
36.042,84.80815517
36.083,84.80815517
36.125,84.80815517
36.167,84.80815517
36.208,84.80815517
36.25,84.80815517
36.292,84.80815517
36.333,84.80815517
36.375,84.80815517
36.417,84.80815517
36.458,84.80815517
36.5,84.80815517
36.542,84.80815517
36.583,84.80815517
36.625,84.80815517
36.667,84.80815517
36.708,84.80815517
36.75,84.80815517
36.792,84.80815517
36.833,84.80815517
36.875,84.80815517
36.917,84.80815517
36.958,84.80815517
37,119.552598
37.042,119.552598
37.083,119.552598
37.125,119.552598
37.167,119.552598
37.208,119.552598
37.25,119.552598
37.292,119.552598
37.333,119.552598
37.375,119.552598
37.417,119.552598
37.458,119.552598
37.5,119.552598
37.542,119.552598
37.583,119.552598
37.625,119.552598
37.667,119.552598
37.708,119.552598
37.75,119.552598
37.792,119.552598
37.833,119.552598
37.875,119.552598
37.917,119.552598
37.958,119.552598
38,130.1146821
38.042,130.1146821
38.083,130.1146821
38.125,130.1146821
38.167,130.1146821
38.208,130.1146821
38.25,130.1146821
38.292,130.1146821
38.333,130.1146821
38.375,130.1146821
38.417,130.1146821
38.458,130.1146821
38.5,130.1146821
38.542,130.1146821
38.583,130.1146821
38.625,130.1146821
38.667,130.1146821
38.708,130.1146821
38.75,130.1146821
38.792,130.1146821
38.833,130.1146821
38.875,130.1146821
38.917,130.1146821
38.958,130.1146821
39,136.117797
39.042,136.117797
39.083,136.117797
39.125,136.117797
39.167,136.117797
39.208,136.117797
39.25,136.117797
39.292,136.117797
39.333,136.117797
39.375,136.117797
39.417,136.117797
39.458,136.117797
39.5,136.117797
39.542,136.117797
39.583,136.117797
39.625,136.117797
39.667,136.117797
39.708,136.117797
39.75,136.117797
39.792,136.117797
39.833,136.117797
39.875,136.117797
39.917,136.117797
39.958,136.117797
40,500.0141583
40.042,500.0141583
40.083,500.0141583
40.125,500.0141583
40.167,500.0141583
40.208,500.0141583
40.25,500.0141583
40.292,500.0141583
40.333,500.0141583
40.375,500.0141583
40.417,500.0141583
40.458,500.0141583
40.5,500.0141583
40.542,500.0141583
40.583,500.0141583
40.625,500.0141583
40.667,500.0141583
40.708,500.0141583
40.75,500.0141583
40.792,500.0141583
40.833,500.0141583
40.875,500.0141583
40.917,500.0141583
40.958,500.0141583
41,267.8182076
41.042,267.8182076
41.083,267.8182076
41.125,267.8182076
41.167,267.8182076
41.208,267.8182076
41.25,267.8182076
41.292,267.8182076
41.333,267.8182076
41.375,267.8182076
41.417,267.8182076
41.458,267.8182076
41.5,267.8182076
41.542,267.8182076
41.583,267.8182076
41.625,267.8182076
41.667,267.8182076
41.708,267.8182076
41.75,267.8182076
41.792,267.8182076
41.833,267.8182076
41.875,267.8182076
41.917,267.8182076
41.958,267.8182076
42,136.2876964
42.042,136.2876964
42.083,136.2876964
42.125,136.2876964
42.167,136.2876964
42.208,136.2876964
42.25,136.2876964
42.292,136.2876964
42.333,136.2876964
42.375,136.2876964
42.417,136.2876964
42.458,136.2876964
42.5,136.2876964
42.542,136.2876964
42.583,136.2876964
42.625,136.2876964
42.667,136.2876964
42.708,136.2876964
42.75,136.2876964
42.792,136.2876964
42.833,136.2876964
42.875,136.2876964
42.917,136.2876964
42.958,136.2876964
43,94.66232479
43.042,94.66232479
43.083,94.66232479
43.125,94.66232479
43.167,94.66232479
43.208,94.66232479
43.25,94.66232479
43.292,94.66232479
43.333,94.66232479
43.375,94.66232479
43.417,94.66232479
43.458,94.66232479
43.5,94.66232479
43.542,94.66232479
43.583,94.66232479
43.625,94.66232479
43.667,94.66232479
43.708,94.66232479
43.75,94.66232479
43.792,94.66232479
43.833,94.66232479
43.875,94.66232479
43.917,94.66232479
43.958,94.66232479
44,74.64250319
44.042,74.64250319
44.083,74.64250319
44.125,74.64250319
44.167,74.64250319
44.208,74.64250319
44.25,74.64250319
44.292,74.64250319
44.333,74.64250319
44.375,74.64250319
44.417,74.64250319
44.458,74.64250319
44.5,74.64250319
44.542,74.64250319
44.583,74.64250319
44.625,74.64250319
44.667,74.64250319
44.708,74.64250319
44.75,74.64250319
44.792,74.64250319
44.833,74.64250319
44.875,74.64250319
44.917,74.64250319
44.958,74.64250319
45,65.1564491
45.042,65.1564491
45.083,65.1564491
45.125,65.1564491
45.167,65.1564491
45.208,65.1564491
45.25,65.1564491
45.292,65.1564491
45.333,65.1564491
45.375,65.1564491
45.417,65.1564491
45.458,65.1564491
45.5,65.1564491
45.542,65.1564491
45.583,65.1564491
45.625,65.1564491
45.667,65.1564491
45.708,65.1564491
45.75,65.1564491
45.792,65.1564491
45.833,65.1564491
45.875,65.1564491
45.917,65.1564491
45.958,65.1564491
46,59.46481665
46.042,59.46481665
46.083,59.46481665
46.125,59.46481665
46.167,59.46481665
46.208,59.46481665
46.25,59.46481665
46.292,59.46481665
46.333,59.46481665
46.375,59.46481665
46.417,59.46481665
46.458,59.46481665
46.5,59.46481665
46.542,59.46481665
46.583,59.46481665
46.625,59.46481665
46.667,59.46481665
46.708,59.46481665
46.75,59.46481665
46.792,59.46481665
46.833,59.46481665
46.875,59.46481665
46.917,59.46481665
46.958,59.46481665
47,114.6538298
47.042,114.6538298
47.083,114.6538298
47.125,114.6538298
47.167,114.6538298
47.208,114.6538298
47.25,114.6538298
47.292,114.6538298
47.333,114.6538298
47.375,114.6538298
47.417,114.6538298
47.458,114.6538298
47.5,114.6538298
47.542,114.6538298
47.583,114.6538298
47.625,114.6538298
47.667,114.6538298
47.708,114.6538298
47.75,114.6538298
47.792,114.6538298
47.833,114.6538298
47.875,114.6538298
47.917,114.6538298
47.958,114.6538298
48,96.10647034
48.042,96.10647034
48.083,96.10647034
48.125,96.10647034
48.167,96.10647034
48.208,96.10647034
48.25,96.10647034
48.292,96.10647034
48.333,96.10647034
48.375,96.10647034
48.417,96.10647034
48.458,96.10647034
48.5,96.10647034
48.542,96.10647034
48.583,96.10647034
48.625,96.10647034
48.667,96.10647034
48.708,96.10647034
48.75,96.10647034
48.792,96.10647034
48.833,96.10647034
48.875,96.10647034
48.917,96.10647034
48.958,96.10647034
49,83.84539148
49.042,83.84539148
49.083,83.84539148
49.125,83.84539148
49.167,83.84539148
49.208,83.84539148
49.25,83.84539148
49.292,83.84539148
49.333,83.84539148
49.375,83.84539148
49.417,83.84539148
49.458,83.84539148
49.5,83.84539148
49.542,83.84539148
49.583,83.84539148
49.625,83.84539148
49.667,83.84539148
49.708,83.84539148
49.75,83.84539148
49.792,83.84539148
49.833,83.84539148
49.875,83.84539148
49.917,83.84539148
49.958,83.84539148
50,86.33725046
50.042,86.33725046
50.083,86.33725046
50.125,86.33725046
50.167,86.33725046
50.208,86.33725046
50.25,86.33725046
50.292,86.33725046
50.333,86.33725046
50.375,86.33725046
50.417,86.33725046
50.458,86.33725046
50.5,86.33725046
50.542,86.33725046
50.583,86.33725046
50.625,86.33725046
50.667,86.33725046
50.708,86.33725046
50.75,86.33725046
50.792,86.33725046
50.833,86.33725046
50.875,86.33725046
50.917,86.33725046
50.958,86.33725046
51,108.1410166
51.042,108.1410166
51.083,108.1410166
51.125,108.1410166
51.167,108.1410166
51.208,108.1410166
51.25,108.1410166
51.292,108.1410166
51.333,108.1410166
51.375,108.1410166
51.417,108.1410166
51.458,108.1410166
51.5,108.1410166
51.542,108.1410166
51.583,108.1410166
51.625,108.1410166
51.667,108.1410166
51.708,108.1410166
51.75,108.1410166
51.792,108.1410166
51.833,108.1410166
51.875,108.1410166
51.917,108.1410166
51.958,108.1410166
52,128.6705366
52.042,128.6705366
52.083,128.6705366
52.125,128.6705366
52.167,128.6705366
52.208,128.6705366
52.25,128.6705366
52.292,128.6705366
52.333,128.6705366
52.375,128.6705366
52.417,128.6705366
52.458,128.6705366
52.5,128.6705366
52.542,128.6705366
52.583,128.6705366
52.625,128.6705366
52.667,128.6705366
52.708,128.6705366
52.75,128.6705366
52.792,128.6705366
52.833,128.6705366
52.875,128.6705366
52.917,128.6705366
52.958,128.6705366
53,89.05564208
53.042,89.05564208
53.083,89.05564208
53.125,89.05564208
53.167,89.05564208
53.208,89.05564208
53.25,89.05564208
53.292,89.05564208
53.333,89.05564208
53.375,89.05564208
53.417,89.05564208
53.458,89.05564208
53.5,89.05564208
53.542,89.05564208
53.583,89.05564208
53.625,89.05564208
53.667,89.05564208
53.708,89.05564208
53.75,89.05564208
53.792,89.05564208
53.833,89.05564208
53.875,89.05564208
53.917,89.05564208
53.958,89.05564208
54,67.78989098
54.042,67.78989098
54.083,67.78989098
54.125,67.78989098
54.167,67.78989098
54.208,67.78989098
54.25,67.78989098
54.292,67.78989098
54.333,67.78989098
54.375,67.78989098
54.417,67.78989098
54.458,67.78989098
54.5,67.78989098
54.542,67.78989098
54.583,67.78989098
54.625,67.78989098
54.667,67.78989098
54.708,67.78989098
54.75,67.78989098
54.792,67.78989098
54.833,67.78989098
54.875,67.78989098
54.917,67.78989098
54.958,67.78989098
55,56.80305819
55.042,56.80305819
55.083,56.80305819
55.125,56.80305819
55.167,56.80305819
55.208,56.80305819
55.25,56.80305819
55.292,56.80305819
55.333,56.80305819
55.375,56.80305819
55.417,56.80305819
55.458,56.80305819
55.5,56.80305819
55.542,56.80305819
55.583,56.80305819
55.625,56.80305819
55.667,56.80305819
55.708,56.80305819
55.75,56.80305819
55.792,56.80305819
55.833,56.80305819
55.875,56.80305819
55.917,56.80305819
55.958,56.80305819
56,49.95044599
56.042,49.95044599
56.083,49.95044599
56.125,49.95044599
56.167,49.95044599
56.208,49.95044599
56.25,49.95044599
56.292,49.95044599
56.333,49.95044599
56.375,49.95044599
56.417,49.95044599
56.458,49.95044599
56.5,49.95044599
56.542,49.95044599
56.583,49.95044599
56.625,49.95044599
56.667,49.95044599
56.708,49.95044599
56.75,49.95044599
56.792,49.95044599
56.833,49.95044599
56.875,49.95044599
56.917,49.95044599
56.958,49.95044599
57,43.29604984
57.042,43.29604984
57.083,43.29604984
57.125,43.29604984
57.167,43.29604984
57.208,43.29604984
57.25,43.29604984
57.292,43.29604984
57.333,43.29604984
57.375,43.29604984
57.417,43.29604984
57.458,43.29604984
57.5,43.29604984
57.542,43.29604984
57.583,43.29604984
57.625,43.29604984
57.667,43.29604984
57.708,43.29604984
57.75,43.29604984
57.792,43.29604984
57.833,43.29604984
57.875,43.29604984
57.917,43.29604984
57.958,43.29604984
58,39.86974373
58.042,39.86974373
58.083,39.86974373
58.125,39.86974373
58.167,39.86974373
58.208,39.86974373
58.25,39.86974373
58.292,39.86974373
58.333,39.86974373
58.375,39.86974373
58.417,39.86974373
58.458,39.86974373
58.5,39.86974373
58.542,39.86974373
58.583,39.86974373
58.625,39.86974373
58.667,39.86974373
58.708,39.86974373
58.75,39.86974373
58.792,39.86974373
58.833,39.86974373
58.875,39.86974373
58.917,39.86974373
58.958,39.86974373
59,35.02760866
59.042,35.02760866
59.083,35.02760866
59.125,35.02760866
59.167,35.02760866
59.208,35.02760866
59.25,35.02760866
59.292,35.02760866
59.333,35.02760866
59.375,35.02760866
59.417,35.02760866
59.458,35.02760866
59.5,35.02760866
59.542,35.02760866
59.583,35.02760866
