$Trinity Lake Br3 inflow year 2017 updated YC 06/01/23,
",,,",
Jday,Stuart
297.542,9.67
297.583,9.67
297.625,9.67
297.667,9.67
297.708,9.67
297.75,9.67
297.792,9.67
297.833,9.67
297.875,9.67
297.917,9.67
297.958,9.67
298,9.82
298.042,9.82
298.083,9.82
298.125,9.82
298.167,9.82
298.208,9.82
298.25,9.82
298.292,9.82
298.333,9.82
298.375,9.82
298.417,9.82
298.458,9.82
298.5,9.82
298.542,9.82
298.583,9.82
298.625,9.82
298.667,9.82
298.708,9.82
298.75,9.82
298.792,9.82
298.833,9.82
298.875,9.82
298.917,9.82
298.958,9.82
299,9.63
299.042,9.63
299.083,9.63
299.125,9.63
299.167,9.63
299.208,9.63
299.25,9.63
299.292,9.63
299.333,9.63
299.375,9.63
299.417,9.63
299.458,9.63
299.5,9.63
299.542,9.63
299.583,9.63
299.625,9.63
299.667,9.63
299.708,9.63
299.75,9.63
299.792,9.63
299.833,9.63
299.875,9.63
299.917,9.63
299.958,9.63
300,9.23
300.042,9.23
300.083,9.23
300.125,9.23
300.167,9.23
300.208,9.23
300.25,9.23
300.292,9.23
300.333,9.23
300.375,9.23
300.417,9.23
300.458,9.23
300.5,9.23
300.542,9.23
300.583,9.23
300.625,9.23
300.667,9.23
300.708,9.23
300.75,9.23
300.792,9.23
300.833,9.23
300.875,9.23
300.917,9.23
300.958,9.23
301,9.07
301.042,9.07
301.083,9.07
301.125,9.07
301.167,9.07
301.208,9.07
301.25,9.07
301.292,9.07
301.333,9.07
301.375,9.07
301.417,9.07
301.458,9.07
301.5,9.07
301.542,9.07
301.583,9.07
301.625,9.07
301.667,9.07
301.708,9.07
301.75,9.07
301.792,9.07
301.833,9.07
301.875,9.07
301.917,9.07
301.958,9.07
302,8.99
302.042,8.99
302.083,8.99
302.125,8.99
302.167,8.99
302.208,8.99
302.25,8.99
302.292,8.99
302.333,8.99
302.375,8.99
302.417,8.99
302.458,8.99
302.5,8.99
302.542,8.99
302.583,8.99
302.625,8.99
302.667,8.99
302.708,8.99
302.75,8.99
302.792,8.99
302.833,8.99
302.875,8.99
302.917,8.99
302.958,8.99
303,8.82
303.042,8.82
303.083,8.82
303.125,8.82
303.167,8.82
303.208,8.82
303.25,8.82
303.292,8.82
303.333,8.82
303.375,8.82
303.417,8.82
303.458,8.82
303.5,8.82
303.542,8.82
303.583,8.82
303.625,8.82
303.667,8.82
303.708,8.82
303.75,8.82
303.792,8.82
303.833,8.82
303.875,8.82
303.917,8.82
303.958,8.82
304,8.36
304.042,8.36
304.083,8.36
304.125,8.36
304.167,8.36
304.208,8.36
304.25,8.36
304.292,8.36
304.333,8.36
304.375,8.36
304.417,8.36
304.458,8.36
304.5,8.36
304.542,8.36
304.583,8.36
304.625,8.36
304.667,8.36
304.708,8.36
304.75,8.36
304.792,8.36
304.833,8.36
304.875,8.36
304.917,8.36
304.958,8.36
305,7.83
305.042,7.83
305.083,7.83
305.125,7.83
305.167,7.83
305.208,7.83
305.25,7.83
305.292,7.83
305.333,7.83
305.375,7.83
305.417,7.83
305.458,7.83
305.5,7.83
305.542,7.83
305.583,7.83
305.625,7.83
305.667,7.83
305.708,7.83
305.75,7.83
305.792,7.83
305.833,7.83
305.875,7.83
305.917,7.83
305.958,7.83
306,8.26
306.042,8.26
306.083,8.26
306.125,8.26
306.167,8.26
306.208,8.26
306.25,8.26
306.292,8.26
306.333,8.26
306.375,8.26
306.417,8.26
306.458,8.26
306.5,8.26
306.542,8.26
306.583,8.26
306.625,8.26
306.667,8.26
306.708,8.26
306.75,8.26
306.792,8.26
306.833,8.26
306.875,8.26
306.917,8.26
306.958,8.26
307,8.95
307.042,8.95
307.083,8.95
307.125,8.95
307.167,8.95
307.208,8.95
307.25,8.95
307.292,8.95
307.333,8.95
307.375,8.95
307.417,8.95
307.458,8.95
307.5,8.95
307.542,8.95
307.583,8.95
307.625,8.95
307.667,8.95
307.708,8.95
307.75,8.95
307.792,8.95
307.833,8.95
307.875,8.95
307.917,8.95
307.958,8.95
308,7.55
308.042,7.55
308.083,7.55
308.125,7.55
308.167,7.55
308.208,7.55
308.25,7.55
308.292,7.55
308.333,7.55
308.375,7.55
308.417,7.55
308.458,7.55
308.5,7.55
308.542,7.55
308.583,7.55
308.625,7.55
308.667,7.55
308.708,7.55
308.75,7.55
308.792,7.55
308.833,7.55
308.875,7.55
308.917,7.55
308.958,7.55
309,6.22
309.042,6.22
309.083,6.22
309.125,6.22
309.167,6.22
309.208,6.22
309.25,6.22
309.292,6.22
309.333,6.22
309.375,6.22
309.417,6.22
309.458,6.22
309.5,6.22
309.542,6.22
309.583,6.22
309.625,6.22
309.667,6.22
309.708,6.22
309.75,6.22
309.792,6.22
309.833,6.22
309.875,6.22
309.917,6.22
309.958,6.22
310,6.65
310.042,6.65
310.083,6.65
310.125,6.65
310.167,6.65
310.208,6.65
310.25,6.65
310.292,6.65
310.333,6.65
310.375,6.65
310.417,6.65
310.458,6.65
310.5,6.65
310.542,6.65
310.583,6.65
310.625,6.65
310.667,6.65
310.708,6.65
310.75,6.65
310.792,6.65
310.833,6.65
310.875,6.65
310.917,6.65
310.958,6.65
311,5.4
311.042,5.4
311.083,5.4
311.125,5.4
311.167,5.4
311.208,5.4
311.25,5.4
311.292,5.4
311.333,5.4
311.375,5.4
311.417,5.4
311.458,5.4
311.5,5.4
311.542,5.4
311.583,5.4
311.625,5.4
311.667,5.4
311.708,5.4
311.75,5.4
311.792,5.4
311.833,5.4
311.875,5.4
311.917,5.4
311.958,5.4
312,6.14
312.042,6.14
312.083,6.14
312.125,6.14
312.167,6.14
312.208,6.14
312.25,6.14
312.292,6.14
312.333,6.14
312.375,6.14
312.417,6.14
312.458,6.14
312.5,6.14
312.542,6.14
312.583,6.14
312.625,6.14
312.667,6.14
312.708,6.14
312.75,6.14
312.792,6.14
312.833,6.14
312.875,6.14
312.917,6.14
312.958,6.14
313,6.9
313.042,6.9
313.083,6.9
313.125,6.9
313.167,6.9
313.208,6.9
313.25,6.9
313.292,6.9
313.333,6.9
313.375,6.9
313.417,6.9
313.458,6.9
313.5,6.9
313.542,6.9
313.583,6.9
313.625,6.9
313.667,6.9
313.708,6.9
313.75,6.9
313.792,6.9
313.833,6.9
313.875,6.9
313.917,6.9
313.958,6.9
314,7.04
314.042,7.04
314.083,7.04
314.125,7.04
314.167,7.04
314.208,7.04
314.25,7.04
314.292,7.04
314.333,7.04
314.375,7.04
314.417,7.04
314.458,7.04
314.5,7.04
314.542,7.04
314.583,7.04
314.625,7.04
314.667,7.04
314.708,7.04
314.75,7.04
314.792,7.04
314.833,7.04
314.875,7.04
314.917,7.04
314.958,7.04
315,6.67
315.042,6.67
315.083,6.67
315.125,6.67
315.167,6.67
315.208,6.67
315.25,6.67
315.292,6.67
315.333,6.67
315.375,6.67
315.417,6.67
315.458,6.67
315.5,6.67
315.542,6.67
315.583,6.67
315.625,6.67
315.667,6.67
315.708,6.67
315.75,6.67
315.792,6.67
315.833,6.67
315.875,6.67
315.917,6.67
315.958,6.67
316,6.98
316.042,6.98
316.083,6.98
316.125,6.98
316.167,6.98
316.208,6.98
316.25,6.98
316.292,6.98
316.333,6.98
316.375,6.98
316.417,6.98
316.458,6.98
316.5,6.98
316.542,6.98
316.583,6.98
316.625,6.98
316.667,6.98
316.708,6.98
316.75,6.98
316.792,6.98
316.833,6.98
316.875,6.98
316.917,6.98
316.958,6.98
317,7.26
317.042,7.26
317.083,7.26
317.125,7.26
317.167,7.26
317.208,7.26
317.25,7.26
317.292,7.26
317.333,7.26
317.375,7.26
317.417,7.26
317.458,7.26
317.5,7.26
317.542,7.26
317.583,7.26
317.625,7.26
317.667,7.26
317.708,7.26
317.75,7.26
317.792,7.26
317.833,7.26
317.875,7.26
317.917,7.26
317.958,7.26
318,5.53
318.042,5.53
318.083,5.53
318.125,5.53
318.167,5.53
318.208,5.53
318.25,5.53
318.292,5.53
318.333,5.53
318.375,5.53
318.417,5.53
318.458,5.53
318.5,5.53
318.542,5.53
318.583,5.53
318.625,5.53
318.667,5.53
318.708,5.53
318.75,5.53
318.792,5.53
318.833,5.53
318.875,5.53
318.917,5.53
318.958,5.53
319,5.21
319.042,5.21
319.083,5.21
319.125,5.21
319.167,5.21
319.208,5.21
319.25,5.21
319.292,5.21
319.333,5.21
319.375,5.21
319.417,5.21
319.458,5.21
319.5,5.21
319.542,5.21
319.583,5.21
319.625,5.21
319.667,5.21
319.708,5.21
319.75,5.21
319.792,5.21
319.833,5.21
319.875,5.21
319.917,5.21
319.958,5.21
320,5.58
320.042,5.58
320.083,5.58
320.125,5.58
320.167,5.58
320.208,5.58
320.25,5.58
320.292,5.58
320.333,5.58
320.375,5.58
320.417,5.58
320.458,5.58
320.5,5.58
320.542,5.58
320.583,5.58
320.625,5.58
320.667,5.58
320.708,5.58
320.75,5.58
320.792,5.58
320.833,5.58
320.875,5.58
320.917,5.58
320.958,5.58
321,4.97
321.042,4.97
321.083,4.97
321.125,4.97
321.167,4.97
321.208,4.97
321.25,4.97
321.292,4.97
321.333,4.97
321.375,4.97
321.417,4.97
321.458,4.97
321.5,4.97
321.542,4.97
321.583,4.97
321.625,4.97
321.667,4.97
321.708,4.97
321.75,4.97
321.792,4.97
321.833,4.97
321.875,4.97
321.917,4.97
321.958,4.97
322,3.73
322.042,3.73
322.083,3.73
322.125,3.73
322.167,3.73
322.208,3.73
322.25,3.73
322.292,3.73
322.333,3.73
322.375,3.73
322.417,3.73
322.458,3.73
322.5,3.73
322.542,3.73
322.583,3.73
322.625,3.73
322.667,3.73
322.708,3.73
322.75,3.73
322.792,3.73
322.833,3.73
322.875,3.73
322.917,3.73
322.958,3.73
323,3.38
323.042,3.38
323.083,3.38
323.125,3.38
323.167,3.38
323.208,3.38
323.25,3.38
323.292,3.38
323.333,3.38
323.375,3.38
323.417,3.38
323.458,3.38
323.5,3.38
323.542,3.38
323.583,3.38
323.625,3.38
323.667,3.38
323.708,3.38
323.75,3.38
323.792,3.38
323.833,3.38
323.875,3.38
323.917,3.38
323.958,3.38
324,4.24
324.042,4.24
324.083,4.24
324.125,4.24
324.167,4.24
324.208,4.24
324.25,4.24
324.292,4.24
324.333,4.24
324.375,4.24
324.417,4.24
324.458,4.24
324.5,4.24
324.542,4.24
324.583,4.24
324.625,4.24
324.667,4.24
324.708,4.24
324.75,4.24
324.792,4.24
324.833,4.24
324.875,4.24
324.917,4.24
324.958,4.24
325,4.95
325.042,4.95
325.083,4.95
325.125,4.95
325.167,4.95
325.208,4.95
325.25,4.95
325.292,4.95
325.333,4.95
325.375,4.95
325.417,4.95
325.458,4.95
325.5,4.95
325.542,4.95
325.583,4.95
325.625,4.95
325.667,4.95
325.708,4.95
325.75,4.95
325.792,4.95
325.833,4.95
325.875,4.95
325.917,4.95
325.958,4.95
326,5.88
326.042,5.88
326.083,5.88
326.125,5.88
326.167,5.88
326.208,5.88
326.25,5.88
326.292,5.88
326.333,5.88
326.375,5.88
326.417,5.88
326.458,5.88
326.5,5.88
326.542,5.88
326.583,5.88
326.625,5.88
326.667,5.88
326.708,5.88
326.75,5.88
326.792,5.88
326.833,5.88
326.875,5.88
326.917,5.88
326.958,5.88
327,6.94
327.042,6.94
327.083,6.94
327.125,6.94
327.167,6.94
327.208,6.94
327.25,6.94
327.292,6.94
327.333,6.94
327.375,6.94
327.417,6.94
327.458,6.94
327.5,6.94
327.542,6.94
327.583,6.94
327.625,6.94
327.667,6.94
327.708,6.94
327.75,6.94
327.792,6.94
327.833,6.94
327.875,6.94
327.917,6.94
327.958,6.94
328,7.11
328.042,7.11
328.083,7.11
328.125,7.11
328.167,7.11
328.208,7.11
328.25,7.11
328.292,7.11
328.333,7.11
328.375,7.11
328.417,7.11
328.458,7.11
328.5,7.11
328.542,7.11
328.583,7.11
328.625,7.11
328.667,7.11
328.708,7.11
328.75,7.11
328.792,7.11
328.833,7.11
328.875,7.11
328.917,7.11
328.958,7.11
329,7.54
329.042,7.54
329.083,7.54
329.125,7.54
329.167,7.54
329.208,7.54
329.25,7.54
329.292,7.54
329.333,7.54
329.375,7.54
329.417,7.54
329.458,7.54
329.5,7.54
329.542,7.54
329.583,7.54
329.625,7.54
329.667,7.54
329.708,7.54
329.75,7.54
329.792,7.54
329.833,7.54
329.875,7.54
329.917,7.54
329.958,7.54
330,7.61
330.042,7.61
330.083,7.61
330.125,7.61
330.167,7.61
330.208,7.61
330.25,7.61
330.292,7.61
330.333,7.61
330.375,7.61
330.417,7.61
330.458,7.61
330.5,7.61
330.542,7.61
330.583,7.61
330.625,7.61
330.667,7.61
330.708,7.61
330.75,7.61
330.792,7.61
330.833,7.61
330.875,7.61
330.917,7.61
330.958,7.61
331,6.98
331.042,6.98
331.083,6.98
331.125,6.98
331.167,6.98
331.208,6.98
331.25,6.98
331.292,6.98
331.333,6.98
331.375,6.98
331.417,6.98
331.458,6.98
331.5,6.98
331.542,6.98
331.583,6.98
331.625,6.98
331.667,6.98
331.708,6.98
331.75,6.98
331.792,6.98
331.833,6.98
331.875,6.98
331.917,6.98
331.958,6.98
332,7.27
332.042,7.27
332.083,7.27
332.125,7.27
332.167,7.27
332.208,7.27
332.25,7.27
332.292,7.27
332.333,7.27
332.375,7.27
332.417,7.27
332.458,7.27
332.5,7.27
332.542,7.27
332.583,7.27
332.625,7.27
332.667,7.27
332.708,7.27
332.75,7.27
332.792,7.27
332.833,7.27
332.875,7.27
332.917,7.27
332.958,7.27
333,7.42
333.042,7.42
333.083,7.42
333.125,7.42
333.167,7.42
333.208,7.42
333.25,7.42
333.292,7.42
333.333,7.42
333.375,7.42
333.417,7.42
333.458,7.42
333.5,7.42
333.542,7.42
333.583,7.42
333.625,7.42
333.667,7.42
333.708,7.42
333.75,7.42
333.792,7.42
333.833,7.42
333.875,7.42
333.917,7.42
333.958,7.42
334,7.06
334.042,7.06
334.083,7.06
334.125,7.06
334.167,7.06
334.208,7.06
334.25,7.06
334.292,7.06
334.333,7.06
334.375,7.06
334.417,7.06
334.458,7.06
334.5,7.06
334.542,7.06
334.583,7.06
334.625,7.06
334.667,7.06
334.708,7.06
334.75,7.06
334.792,7.06
334.833,7.06
334.875,7.06
334.917,7.06
334.958,7.06
335,6.9
335.042,6.9
335.083,6.9
335.125,6.9
335.167,6.9
335.208,6.9
335.25,6.9
335.292,6.9
335.333,6.9
335.375,6.9
335.417,6.9
335.458,6.9
335.5,6.9
335.542,6.9
335.583,6.9
335.625,6.9
335.667,6.9
335.708,6.9
335.75,6.9
335.792,6.9
335.833,6.9
335.875,6.9
335.917,6.9
335.958,6.9
336,6.75
336.042,6.75
336.083,6.75
336.125,6.75
336.167,6.75
336.208,6.75
336.25,6.75
336.292,6.75
336.333,6.75
336.375,6.75
336.417,6.75
336.458,6.75
336.5,6.75
336.542,6.75
336.583,6.75
336.625,6.75
336.667,6.75
336.708,6.75
336.75,6.75
336.792,6.75
336.833,6.75
336.875,6.75
336.917,6.75
336.958,6.75
337,6.58
337.042,6.58
337.083,6.58
337.125,6.58
337.167,6.58
337.208,6.58
337.25,6.58
337.292,6.58
337.333,6.58
337.375,6.58
337.417,6.58
337.458,6.58
337.5,6.58
337.542,6.58
337.583,6.58
337.625,6.58
337.667,6.58
337.708,6.58
337.75,6.58
337.792,6.58
337.833,6.58
337.875,6.58
337.917,6.58
337.958,6.58
338,6.08
338.042,6.08
338.083,6.08
338.125,6.08
338.167,6.08
338.208,6.08
338.25,6.08
338.292,6.08
338.333,6.08
338.375,6.08
338.417,6.08
338.458,6.08
338.5,6.08
338.542,6.08
338.583,6.08
338.625,6.08
338.667,6.08
338.708,6.08
338.75,6.08
338.792,6.08
338.833,6.08
338.875,6.08
338.917,6.08
338.958,6.08
339,5.4
339.042,5.4
339.083,5.4
339.125,5.4
339.167,5.4
339.208,5.4
339.25,5.4
339.292,5.4
339.333,5.4
339.375,5.4
339.417,5.4
339.458,5.4
339.5,5.4
339.542,5.4
339.583,5.4
339.625,5.4
339.667,5.4
339.708,5.4
339.75,5.4
339.792,5.4
339.833,5.4
339.875,5.4
339.917,5.4
339.958,5.4
340,5.12
340.042,5.12
340.083,5.12
340.125,5.12
340.167,5.12
340.208,5.12
340.25,5.12
340.292,5.12
340.333,5.12
340.375,5.12
340.417,5.12
340.458,5.12
340.5,5.12
340.542,5.12
340.583,5.12
340.625,5.12
340.667,5.12
340.708,5.12
340.75,5.12
340.792,5.12
340.833,5.12
340.875,5.12
340.917,5.12
340.958,5.12
341,5.09
341.042,5.09
341.083,5.09
341.125,5.09
341.167,5.09
341.208,5.09
341.25,5.09
341.292,5.09
341.333,5.09
341.375,5.09
341.417,5.09
341.458,5.09
341.5,5.09
341.542,5.09
341.583,5.09
341.625,5.09
341.667,5.09
341.708,5.09
341.75,5.09
341.792,5.09
341.833,5.09
341.875,5.09
341.917,5.09
341.958,5.09
342,5.05
342.042,5.05
342.083,5.05
342.125,5.05
342.167,5.05
342.208,5.05
342.25,5.05
342.292,5.05
342.333,5.05
342.375,5.05
342.417,5.05
342.458,5.05
342.5,5.05
342.542,5.05
342.583,5.05
342.625,5.05
342.667,5.05
342.708,5.05
342.75,5.05
342.792,5.05
342.833,5.05
342.875,5.05
342.917,5.05
342.958,5.05
343,5.23
343.042,5.23
343.083,5.23
343.125,5.23
343.167,5.23
343.208,5.23
343.25,5.23
343.292,5.23
343.333,5.23
343.375,5.23
343.417,5.23
343.458,5.23
343.5,5.23
343.542,5.23
343.583,5.23
343.625,5.23
343.667,5.23
343.708,5.23
343.75,5.23
343.792,5.23
343.833,5.23
343.875,5.23
343.917,5.23
343.958,5.23
344,5.13
344.042,5.13
344.083,5.13
344.125,5.13
344.167,5.13
344.208,5.13
344.25,5.13
344.292,5.13
344.333,5.13
344.375,5.13
344.417,5.13
344.458,5.13
344.5,5.13
344.542,5.13
344.583,5.13
344.625,5.13
344.667,5.13
344.708,5.13
344.75,5.13
344.792,5.13
344.833,5.13
344.875,5.13
344.917,5.13
344.958,5.13
345,4.89
345.042,4.89
345.083,4.89
345.125,4.89
345.167,4.89
345.208,4.89
345.25,4.89
345.292,4.89
345.333,4.89
345.375,4.89
345.417,4.89
345.458,4.89
345.5,4.89
345.542,4.89
345.583,4.89
345.625,4.89
345.667,4.89
345.708,4.89
345.75,4.89
345.792,4.89
345.833,4.89
345.875,4.89
345.917,4.89
345.958,4.89
346,3.38
346.042,3.38
346.083,3.38
346.125,3.38
346.167,3.38
346.208,3.38
346.25,3.38
346.292,3.38
346.333,3.38
346.375,3.38
346.417,3.38
346.458,3.38
346.5,3.38
346.542,3.38
346.583,3.38
346.625,3.38
346.667,3.38
346.708,3.38
346.75,3.38
346.792,3.38
346.833,3.38
346.875,3.38
346.917,3.38
346.958,3.38
347,1.79
347.042,1.79
347.083,1.79
347.125,1.79
347.167,1.79
347.208,1.79
347.25,1.79
347.292,1.79
347.333,1.79
347.375,1.79
347.417,1.79
347.458,1.79
347.5,1.79
347.542,1.79
347.583,1.79
347.625,1.79
347.667,1.79
347.708,1.79
347.75,1.79
347.792,1.79
347.833,1.79
347.875,1.79
347.917,1.79
347.958,1.79
348,1.93
348.042,1.93
348.083,1.93
348.125,1.93
348.167,1.93
348.208,1.93
348.25,1.93
348.292,1.93
348.333,1.93
348.375,1.93
348.417,1.93
348.458,1.93
348.5,1.93
348.542,1.93
348.583,1.93
348.625,1.93
348.667,1.93
348.708,1.93
348.75,1.93
348.792,1.93
348.833,1.93
348.875,1.93
348.917,1.93
348.958,1.93
349,2.49
349.042,2.49
349.083,2.49
349.125,2.49
349.167,2.49
349.208,2.49
349.25,2.49
349.292,2.49
349.333,2.49
349.375,2.49
349.417,2.49
349.458,2.49
349.5,2.49
349.542,2.49
349.583,2.49
349.625,2.49
349.667,2.49
349.708,2.49
349.75,2.49
349.792,2.49
349.833,2.49
349.875,2.49
349.917,2.49
349.958,2.49
350,2.22
350.042,2.22
350.083,2.22
350.125,2.22
350.167,2.22
350.208,2.22
350.25,2.22
350.292,2.22
350.333,2.22
350.375,2.22
350.417,2.22
350.458,2.22
350.5,2.22
350.542,2.22
350.583,2.22
350.625,2.22
350.667,2.22
350.708,2.22
350.75,2.22
350.792,2.22
350.833,2.22
350.875,2.22
350.917,2.22
350.958,2.22
351,1.62
351.042,1.62
351.083,1.62
351.125,1.62
351.167,1.62
351.208,1.62
351.25,1.62
351.292,1.62
351.333,1.62
351.375,1.62
351.417,1.62
351.458,1.62
351.5,1.62
351.542,1.62
351.583,1.62
351.625,1.62
351.667,1.62
351.708,1.62
351.75,1.62
351.792,1.62
351.833,1.62
351.875,1.62
351.917,1.62
351.958,1.62
352,1.85
352.042,1.85
352.083,1.85
352.125,1.85
352.167,1.85
352.208,1.85
352.25,1.85
352.292,1.85
352.333,1.85
352.375,1.85
352.417,1.85
352.458,1.85
352.5,1.85
352.542,1.85
352.583,1.85
352.625,1.85
352.667,1.85
352.708,1.85
352.75,1.85
352.792,1.85
352.833,1.85
352.875,1.85
352.917,1.85
352.958,1.85
353,2.27
353.042,2.27
353.083,2.27
353.125,2.27
353.167,2.27
353.208,2.27
353.25,2.27
353.292,2.27
353.333,2.27
353.375,2.27
353.417,2.27
353.458,2.27
353.5,2.27
353.542,2.27
353.583,2.27
353.625,2.27
353.667,2.27
353.708,2.27
353.75,2.27
353.792,2.27
353.833,2.27
353.875,2.27
353.917,2.27
353.958,2.27
354,2.57
354.042,2.57
354.083,2.57
354.125,2.57
354.167,2.57
354.208,2.57
354.25,2.57
354.292,2.57
354.333,2.57
354.375,2.57
354.417,2.57
354.458,2.57
354.5,2.57
354.542,2.57
354.583,2.57
354.625,2.57
354.667,2.57
354.708,2.57
354.75,2.57
354.792,2.57
354.833,2.57
354.875,2.57
354.917,2.57
354.958,2.57
355,1.68
355.042,1.68
355.083,1.68
355.125,1.68
355.167,1.68
355.208,1.68
355.25,1.68
355.292,1.68
355.333,1.68
355.375,1.68
355.417,1.68
355.458,1.68
355.5,1.68
355.542,1.68
355.583,1.68
355.625,1.68
355.667,1.68
355.708,1.68
355.75,1.68
355.792,1.68
355.833,1.68
355.875,1.68
355.917,1.68
355.958,1.68
356,1.57
356.042,1.57
356.083,1.57
356.125,1.57
356.167,1.57
356.208,1.57
356.25,1.57
356.292,1.57
356.333,1.57
356.375,1.57
356.417,1.57
356.458,1.57
356.5,1.57
356.542,1.57
356.583,1.57
356.625,1.57
356.667,1.57
356.708,1.57
356.75,1.57
356.792,1.57
356.833,1.57
356.875,1.57
356.917,1.57
356.958,1.57
357,2.33
357.042,2.33
357.083,2.33
357.125,2.33
357.167,2.33
357.208,2.33
357.25,2.33
357.292,2.33
357.333,2.33
357.375,2.33
357.417,2.33
357.458,2.33
357.5,2.33
357.542,2.33
357.583,2.33
357.625,2.33
357.667,2.33
357.708,2.33
357.75,2.33
357.792,2.33
357.833,2.33
357.875,2.33
357.917,2.33
357.958,2.33
358,2.76
358.042,2.76
358.083,2.76
358.125,2.76
358.167,2.76
358.208,2.76
358.25,2.76
358.292,2.76
358.333,2.76
358.375,2.76
358.417,2.76
358.458,2.76
358.5,2.76
358.542,2.76
358.583,2.76
358.625,2.76
358.667,2.76
358.708,2.76
358.75,2.76
358.792,2.76
358.833,2.76
358.875,2.76
358.917,2.76
358.958,2.76
359,3.22
359.042,3.22
359.083,3.22
359.125,3.22
359.167,3.22
359.208,3.22
359.25,3.22
359.292,3.22
359.333,3.22
359.375,3.22
359.417,3.22
359.458,3.22
359.5,3.22
359.542,3.22
359.583,3.22
359.625,3.22
359.667,3.22
359.708,3.22
359.75,3.22
359.792,3.22
359.833,3.22
359.875,3.22
359.917,3.22
359.958,3.22
360,3.07
360.042,3.07
360.083,3.07
360.125,3.07
360.167,3.07
360.208,3.07
360.25,3.07
360.292,3.07
360.333,3.07
360.375,3.07
360.417,3.07
360.458,3.07
360.5,3.07
360.542,3.07
360.583,3.07
360.625,3.07
360.667,3.07
360.708,3.07
360.75,3.07
360.792,3.07
360.833,3.07
360.875,3.07
360.917,3.07
360.958,3.07
361,2.6
361.042,2.6
361.083,2.6
361.125,2.6
361.167,2.6
361.208,2.6
361.25,2.6
361.292,2.6
361.333,2.6
361.375,2.6
361.417,2.6
361.458,2.6
361.5,2.6
361.542,2.6
361.583,2.6
361.625,2.6
361.667,2.6
361.708,2.6
361.75,2.6
361.792,2.6
361.833,2.6
361.875,2.6
361.917,2.6
361.958,2.6
362,2.36
362.042,2.36
362.083,2.36
362.125,2.36
362.167,2.36
362.208,2.36
362.25,2.36
362.292,2.36
362.333,2.36
362.375,2.36
362.417,2.36
362.458,2.36
362.5,2.36
362.542,2.36
362.583,2.36
362.625,2.36
362.667,2.36
362.708,2.36
362.75,2.36
362.792,2.36
362.833,2.36
362.875,2.36
362.917,2.36
362.958,2.36
363,2.18
363.042,2.18
363.083,2.18
363.125,2.18
363.167,2.18
363.208,2.18
363.25,2.18
363.292,2.18
363.333,2.18
363.375,2.18
363.417,2.18
363.458,2.18
363.5,2.18
363.542,2.18
363.583,2.18
363.625,2.18
363.667,2.18
363.708,2.18
363.75,2.18
363.792,2.18
363.833,2.18
363.875,2.18
363.917,2.18
363.958,2.18
364,2.47
364.042,2.47
364.083,2.47
364.125,2.47
364.167,2.47
364.208,2.47
364.25,2.47
364.292,2.47
364.333,2.47
364.375,2.47
364.417,2.47
364.458,2.47
364.5,2.47
364.542,2.47
364.583,2.47
364.625,2.47
364.667,2.47
364.708,2.47
364.75,2.47
364.792,2.47
364.833,2.47
364.875,2.47
364.917,2.47
364.958,2.47
365,3.33
365.042,3.33
365.083,3.33
365.125,3.33
365.167,3.33
365.208,3.33
365.25,3.33
365.292,3.33
365.333,3.33
365.375,3.33
365.417,3.33
365.458,3.33
365.5,3.33
365.542,3.33
365.583,3.33
365.625,3.33
365.667,3.33
365.708,3.33
365.75,3.33
365.792,3.33
365.833,3.33
365.875,3.33
365.917,3.33
365.958,3.33
366,3.67
