$Trinity Lake Br2 inflow Tw year 2019 updated YC 06/01/23,
",,,",
Jday,EF Trinity R
211.792,18.06
211.833,18.06
211.875,18.06
211.917,18.06
211.958,18.06
212,18.18
212.042,18.18
212.083,18.18
212.125,18.18
212.167,18.18
212.208,18.18
212.25,18.18
212.292,18.18
212.333,18.18
212.375,18.18
212.417,18.18
212.458,18.18
212.5,18.18
212.542,18.18
212.583,18.18
212.625,18.18
212.667,18.18
212.708,18.18
212.75,18.18
212.792,18.18
212.833,18.18
212.875,18.18
212.917,18.18
212.958,18.18
213,18.24
213.042,18.24
213.083,18.24
213.125,18.24
213.167,18.24
213.208,18.24
213.25,18.24
213.292,18.24
213.333,18.24
213.375,18.24
213.417,18.24
213.458,18.24
213.5,18.24
213.542,18.24
213.583,18.24
213.625,18.24
213.667,18.24
213.708,18.24
213.75,18.24
213.792,18.24
213.833,18.24
213.875,18.24
213.917,18.24
213.958,18.24
214,18.34
214.042,18.34
214.083,18.34
214.125,18.34
214.167,18.34
214.208,18.34
214.25,18.34
214.292,18.34
214.333,18.34
214.375,18.34
214.417,18.34
214.458,18.34
214.5,18.34
214.542,18.34
214.583,18.34
214.625,18.34
214.667,18.34
214.708,18.34
214.75,18.34
214.792,18.34
214.833,18.34
214.875,18.34
214.917,18.34
214.958,18.34
215,18.54
215.042,18.54
215.083,18.54
215.125,18.54
215.167,18.54
215.208,18.54
215.25,18.54
215.292,18.54
215.333,18.54
215.375,18.54
215.417,18.54
215.458,18.54
215.5,18.54
215.542,18.54
215.583,18.54
215.625,18.54
215.667,18.54
215.708,18.54
215.75,18.54
215.792,18.54
215.833,18.54
215.875,18.54
215.917,18.54
215.958,18.54
216,19.06
216.042,19.06
216.083,19.06
216.125,19.06
216.167,19.06
216.208,19.06
216.25,19.06
216.292,19.06
216.333,19.06
216.375,19.06
216.417,19.06
216.458,19.06
216.5,19.06
216.542,19.06
216.583,19.06
216.625,19.06
216.667,19.06
216.708,19.06
216.75,19.06
216.792,19.06
216.833,19.06
216.875,19.06
216.917,19.06
216.958,19.06
217,19.03
217.042,19.03
217.083,19.03
217.125,19.03
217.167,19.03
217.208,19.03
217.25,19.03
217.292,19.03
217.333,19.03
217.375,19.03
217.417,19.03
217.458,19.03
217.5,19.03
217.542,19.03
217.583,19.03
217.625,19.03
217.667,19.03
217.708,19.03
217.75,19.03
217.792,19.03
217.833,19.03
217.875,19.03
217.917,19.03
217.958,19.03
218,19
218.042,19
218.083,19
218.125,19
218.167,19
218.208,19
218.25,19
218.292,19
218.333,19
218.375,19
218.417,19
218.458,19
218.5,19
218.542,19
218.583,19
218.625,19
218.667,19
218.708,19
218.75,19
218.792,19
218.833,19
218.875,19
218.917,19
218.958,19
219,18.95
219.042,18.95
219.083,18.95
219.125,18.95
219.167,18.95
219.208,18.95
219.25,18.95
219.292,18.95
219.333,18.95
219.375,18.95
219.417,18.95
219.458,18.95
219.5,18.95
219.542,18.95
219.583,18.95
219.625,18.95
219.667,18.95
219.708,18.95
219.75,18.95
219.792,18.95
219.833,18.95
219.875,18.95
219.917,18.95
219.958,18.95
220,20.13
220.042,20.13
220.083,20.13
220.125,20.13
220.167,20.13
220.208,20.13
220.25,20.13
220.292,20.13
220.333,20.13
220.375,20.13
220.417,20.13
220.458,20.13
220.5,20.13
220.542,20.13
220.583,20.13
220.625,20.13
220.667,20.13
220.708,20.13
220.75,20.13
220.792,20.13
220.833,20.13
220.875,20.13
220.917,20.13
220.958,20.13
221,19.11
221.042,19.11
221.083,19.11
221.125,19.11
221.167,19.11
221.208,19.11
221.25,19.11
221.292,19.11
221.333,19.11
221.375,19.11
221.417,19.11
221.458,19.11
221.5,19.11
221.542,19.11
221.583,19.11
221.625,19.11
221.667,19.11
221.708,19.11
221.75,19.11
221.792,19.11
221.833,19.11
221.875,19.11
221.917,19.11
221.958,19.11
222,18.11
222.042,18.11
222.083,18.11
222.125,18.11
222.167,18.11
222.208,18.11
222.25,18.11
222.292,18.11
222.333,18.11
222.375,18.11
222.417,18.11
222.458,18.11
222.5,18.11
222.542,18.11
222.583,18.11
222.625,18.11
222.667,18.11
222.708,18.11
222.75,18.11
222.792,18.11
222.833,18.11
222.875,18.11
222.917,18.11
222.958,18.11
223,18.08
223.042,18.08
223.083,18.08
223.125,18.08
223.167,18.08
223.208,18.08
223.25,18.08
223.292,18.08
223.333,18.08
223.375,18.08
223.417,18.08
223.458,18.08
223.5,18.08
223.542,18.08
223.583,18.08
223.625,18.08
223.667,18.08
223.708,18.08
223.75,18.08
223.792,18.08
223.833,18.08
223.875,18.08
223.917,18.08
223.958,18.08
224,18.87
224.042,18.87
224.083,18.87
224.125,18.87
224.167,18.87
224.208,18.87
224.25,18.87
224.292,18.87
224.333,18.87
224.375,18.87
224.417,18.87
224.458,18.87
224.5,18.87
224.542,18.87
224.583,18.87
224.625,18.87
224.667,18.87
224.708,18.87
224.75,18.87
224.792,18.87
224.833,18.87
224.875,18.87
224.917,18.87
224.958,18.87
225,19.64
225.042,19.64
225.083,19.64
225.125,19.64
225.167,19.64
225.208,19.64
225.25,19.64
225.292,19.64
225.333,19.64
225.375,19.64
225.417,19.64
225.458,19.64
225.5,19.64
225.542,19.64
225.583,19.64
225.625,19.64
225.667,19.64
225.708,19.64
225.75,19.64
225.792,19.64
225.833,19.64
225.875,19.64
225.917,19.64
225.958,19.64
226,20.52
226.042,20.52
226.083,20.52
226.125,20.52
226.167,20.52
226.208,20.52
226.25,20.52
226.292,20.52
226.333,20.52
226.375,20.52
226.417,20.52
226.458,20.52
226.5,20.52
226.542,20.52
226.583,20.52
226.625,20.52
226.667,20.52
226.708,20.52
226.75,20.52
226.792,20.52
226.833,20.52
226.875,20.52
226.917,20.52
226.958,20.52
227,21.11
227.042,21.11
227.083,21.11
227.125,21.11
227.167,21.11
227.208,21.11
227.25,21.11
227.292,21.11
227.333,21.11
227.375,21.11
227.417,21.11
227.458,21.11
227.5,21.11
227.542,21.11
227.583,21.11
227.625,21.11
227.667,21.11
227.708,21.11
227.75,21.11
227.792,21.11
227.833,21.11
227.875,21.11
227.917,21.11
227.958,21.11
228,21.14
228.042,21.14
228.083,21.14
228.125,21.14
228.167,21.14
228.208,21.14
228.25,21.14
228.292,21.14
228.333,21.14
228.375,21.14
228.417,21.14
228.458,21.14
228.5,21.14
228.542,21.14
228.583,21.14
228.625,21.14
228.667,21.14
228.708,21.14
228.75,21.14
228.792,21.14
228.833,21.14
228.875,21.14
228.917,21.14
228.958,21.14
229,21.02
229.042,21.02
229.083,21.02
229.125,21.02
229.167,21.02
229.208,21.02
229.25,21.02
229.292,21.02
229.333,21.02
229.375,21.02
229.417,21.02
229.458,21.02
229.5,21.02
229.542,21.02
229.583,21.02
229.625,21.02
229.667,21.02
229.708,21.02
229.75,21.02
229.792,21.02
229.833,21.02
229.875,21.02
229.917,21.02
229.958,21.02
230,21.01
230.042,21.01
230.083,21.01
230.125,21.01
230.167,21.01
230.208,21.01
230.25,21.01
230.292,21.01
230.333,21.01
230.375,21.01
230.417,21.01
230.458,21.01
230.5,21.01
230.542,21.01
230.583,21.01
230.625,21.01
230.667,21.01
230.708,21.01
230.75,21.01
230.792,21.01
230.833,21.01
230.875,21.01
230.917,21.01
230.958,21.01
231,20.63
231.042,20.63
231.083,20.63
231.125,20.63
231.167,20.63
231.208,20.63
231.25,20.63
231.292,20.63
231.333,20.63
231.375,20.63
231.417,20.63
231.458,20.63
231.5,20.63
231.542,20.63
231.583,20.63
231.625,20.63
231.667,20.63
231.708,20.63
231.75,20.63
231.792,20.63
231.833,20.63
231.875,20.63
231.917,20.63
231.958,20.63
232,20.58
232.042,20.58
232.083,20.58
232.125,20.58
232.167,20.58
232.208,20.58
232.25,20.58
232.292,20.58
232.333,20.58
232.375,20.58
232.417,20.58
232.458,20.58
232.5,20.58
232.542,20.58
232.583,20.58
232.625,20.58
232.667,20.58
232.708,20.58
232.75,20.58
232.792,20.58
232.833,20.58
232.875,20.58
232.917,20.58
232.958,20.58
233,20.58
233.042,20.58
233.083,20.58
233.125,20.58
233.167,20.58
233.208,20.58
233.25,20.58
233.292,20.58
233.333,20.58
233.375,20.58
233.417,20.58
233.458,20.58
233.5,20.58
233.542,20.58
233.583,20.58
233.625,20.58
233.667,20.58
233.708,20.58
233.75,20.58
233.792,20.58
233.833,20.58
233.875,20.58
233.917,20.58
233.958,20.58
234,21.26
234.042,21.26
234.083,21.26
234.125,21.26
234.167,21.26
234.208,21.26
234.25,21.26
234.292,21.26
234.333,21.26
234.375,21.26
234.417,21.26
234.458,21.26
234.5,21.26
234.542,21.26
234.583,21.26
234.625,21.26
234.667,21.26
234.708,21.26
234.75,21.26
234.792,21.26
234.833,21.26
234.875,21.26
234.917,21.26
234.958,21.26
235,21.28
235.042,21.28
235.083,21.28
235.125,21.28
235.167,21.28
235.208,21.28
235.25,21.28
235.292,21.28
235.333,21.28
235.375,21.28
235.417,21.28
235.458,21.28
235.5,21.28
235.542,21.28
235.583,21.28
235.625,21.28
235.667,21.28
235.708,21.28
235.75,21.28
235.792,21.28
235.833,21.28
235.875,21.28
235.917,21.28
235.958,21.28
236,21.44
236.042,21.44
236.083,21.44
236.125,21.44
236.167,21.44
236.208,21.44
236.25,21.44
236.292,21.44
236.333,21.44
236.375,21.44
236.417,21.44
236.458,21.44
236.5,21.44
236.542,21.44
236.583,21.44
236.625,21.44
236.667,21.44
236.708,21.44
236.75,21.44
236.792,21.44
236.833,21.44
236.875,21.44
236.917,21.44
236.958,21.44
237,21.08
237.042,21.08
237.083,21.08
237.125,21.08
237.167,21.08
237.208,21.08
237.25,21.08
237.292,21.08
237.333,21.08
237.375,21.08
237.417,21.08
237.458,21.08
237.5,21.08
237.542,21.08
237.583,21.08
237.625,21.08
237.667,21.08
237.708,21.08
237.75,21.08
237.792,21.08
237.833,21.08
237.875,21.08
237.917,21.08
237.958,21.08
238,21.18
238.042,21.18
238.083,21.18
238.125,21.18
238.167,21.18
238.208,21.18
238.25,21.18
238.292,21.18
238.333,21.18
238.375,21.18
238.417,21.18
238.458,21.18
238.5,21.18
238.542,21.18
238.583,21.18
238.625,21.18
238.667,21.18
238.708,21.18
238.75,21.18
238.792,21.18
238.833,21.18
238.875,21.18
238.917,21.18
238.958,21.18
239,21.67
239.042,21.67
239.083,21.67
239.125,21.67
239.167,21.67
239.208,21.67
239.25,21.67
239.292,21.67
239.333,21.67
239.375,21.67
239.417,21.67
239.458,21.67
239.5,21.67
239.542,21.67
239.583,21.67
239.625,21.67
239.667,21.67
239.708,21.67
239.75,21.67
239.792,21.67
239.833,21.67
239.875,21.67
239.917,21.67
239.958,21.67
240,21.97
240.042,21.97
240.083,21.97
240.125,21.97
240.167,21.97
240.208,21.97
240.25,21.97
240.292,21.97
240.333,21.97
240.375,21.97
240.417,21.97
240.458,21.97
240.5,21.97
240.542,21.97
240.583,21.97
240.625,21.97
240.667,21.97
240.708,21.97
240.75,21.97
240.792,21.97
240.833,21.97
240.875,21.97
240.917,21.97
240.958,21.97
241,21.77
241.042,21.77
241.083,21.77
241.125,21.77
241.167,21.77
241.208,21.77
241.25,21.77
241.292,21.77
241.333,21.77
241.375,21.77
241.417,21.77
241.458,21.77
241.5,21.77
241.542,21.77
241.583,21.77
241.625,21.77
241.667,21.77
241.708,21.77
241.75,21.77
241.792,21.77
241.833,21.77
241.875,21.77
241.917,21.77
241.958,21.77
242,21.51
242.042,21.51
242.083,21.51
242.125,21.51
242.167,21.51
242.208,21.51
242.25,21.51
242.292,21.51
242.333,21.51
242.375,21.51
242.417,21.51
242.458,21.51
242.5,21.51
242.542,21.51
242.583,21.51
242.625,21.51
242.667,21.51
242.708,21.51
242.75,21.51
242.792,21.51
242.833,21.51
242.875,21.51
242.917,21.51
242.958,21.51
243,21.06
243.042,21.06
243.083,21.06
243.125,21.06
243.167,21.06
243.208,21.06
243.25,21.06
243.292,21.06
243.333,21.06
243.375,21.06
243.417,21.06
243.458,21.06
243.5,21.06
243.542,21.06
243.583,21.06
243.625,21.06
243.667,21.06
243.708,21.06
243.75,21.06
243.792,21.06
243.833,21.06
243.875,21.06
243.917,21.06
243.958,21.06
244,20.7
244.042,20.7
244.083,20.7
244.125,20.7
244.167,20.7
244.208,20.7
244.25,20.7
244.292,20.7
244.333,20.7
244.375,20.7
244.417,20.7
244.458,20.7
244.5,20.7
244.542,20.7
244.583,20.7
244.625,20.7
244.667,20.7
244.708,20.7
244.75,20.7
244.792,20.7
244.833,20.7
244.875,20.7
244.917,20.7
244.958,20.7
245,20.75
245.042,20.75
245.083,20.75
245.125,20.75
245.167,20.75
245.208,20.75
245.25,20.75
245.292,20.75
245.333,20.75
245.375,20.75
245.417,20.75
245.458,20.75
245.5,20.75
245.542,20.75
245.583,20.75
245.625,20.75
245.667,20.75
245.708,20.75
245.75,20.75
245.792,20.75
245.833,20.75
245.875,20.75
245.917,20.75
245.958,20.75
246,20.65
246.042,20.65
246.083,20.65
246.125,20.65
246.167,20.65
246.208,20.65
246.25,20.65
246.292,20.65
246.333,20.65
246.375,20.65
246.417,20.65
246.458,20.65
246.5,20.65
246.542,20.65
246.583,20.65
246.625,20.65
246.667,20.65
246.708,20.65
246.75,20.65
246.792,20.65
246.833,20.65
246.875,20.65
246.917,20.65
246.958,20.65
247,20.64
247.042,20.64
247.083,20.64
247.125,20.64
247.167,20.64
247.208,20.64
247.25,20.64
247.292,20.64
247.333,20.64
247.375,20.64
247.417,20.64
247.458,20.64
247.5,20.64
247.542,20.64
247.583,20.64
247.625,20.64
247.667,20.64
247.708,20.64
247.75,20.64
247.792,20.64
247.833,20.64
247.875,20.64
247.917,20.64
247.958,20.64
248,20.95
248.042,20.95
248.083,20.95
248.125,20.95
248.167,20.95
248.208,20.95
248.25,20.95
248.292,20.95
248.333,20.95
248.375,20.95
248.417,20.95
248.458,20.95
248.5,20.95
248.542,20.95
248.583,20.95
248.625,20.95
248.667,20.95
248.708,20.95
248.75,20.95
248.792,20.95
248.833,20.95
248.875,20.95
248.917,20.95
248.958,20.95
249,19.09
249.042,19.09
249.083,19.09
249.125,19.09
249.167,19.09
249.208,19.09
249.25,19.09
249.292,19.09
249.333,19.09
249.375,19.09
249.417,19.09
249.458,19.09
249.5,19.09
249.542,19.09
249.583,19.09
249.625,19.09
249.667,19.09
249.708,19.09
249.75,19.09
249.792,19.09
249.833,19.09
249.875,19.09
249.917,19.09
249.958,19.09
250,18.43
250.042,18.43
250.083,18.43
250.125,18.43
250.167,18.43
250.208,18.43
250.25,18.43
250.292,18.43
250.333,18.43
250.375,18.43
250.417,18.43
250.458,18.43
250.5,18.43
250.542,18.43
250.583,18.43
250.625,18.43
250.667,18.43
250.708,18.43
250.75,18.43
250.792,18.43
250.833,18.43
250.875,18.43
250.917,18.43
250.958,18.43
251,17.89
251.042,17.89
251.083,17.89
251.125,17.89
251.167,17.89
251.208,17.89
251.25,17.89
251.292,17.89
251.333,17.89
251.375,17.89
251.417,17.89
251.458,17.89
251.5,17.89
251.542,17.89
251.583,17.89
251.625,17.89
251.667,17.89
251.708,17.89
251.75,17.89
251.792,17.89
251.833,17.89
251.875,17.89
251.917,17.89
251.958,17.89
252,17.43
252.042,17.43
252.083,17.43
252.125,17.43
252.167,17.43
252.208,17.43
252.25,17.43
252.292,17.43
252.333,17.43
252.375,17.43
252.417,17.43
252.458,17.43
252.5,17.43
252.542,17.43
252.583,17.43
252.625,17.43
252.667,17.43
252.708,17.43
252.75,17.43
252.792,17.43
252.833,17.43
252.875,17.43
252.917,17.43
252.958,17.43
253,17.17
253.042,17.17
253.083,17.17
253.125,17.17
253.167,17.17
253.208,17.17
253.25,17.17
253.292,17.17
253.333,17.17
253.375,17.17
253.417,17.17
253.458,17.17
253.5,17.17
253.542,17.17
253.583,17.17
253.625,17.17
253.667,17.17
253.708,17.17
253.75,17.17
253.792,17.17
253.833,17.17
253.875,17.17
253.917,17.17
253.958,17.17
254,17.14
254.042,17.14
254.083,17.14
254.125,17.14
254.167,17.14
254.208,17.14
254.25,17.14
254.292,17.14
254.333,17.14
254.375,17.14
254.417,17.14
254.458,17.14
254.5,17.14
254.542,17.14
254.583,17.14
254.625,17.14
254.667,17.14
254.708,17.14
254.75,17.14
254.792,17.14
254.833,17.14
254.875,17.14
254.917,17.14
254.958,17.14
255,17.26
255.042,17.26
255.083,17.26
255.125,17.26
255.167,17.26
255.208,17.26
255.25,17.26
255.292,17.26
255.333,17.26
255.375,17.26
255.417,17.26
255.458,17.26
255.5,17.26
255.542,17.26
255.583,17.26
255.625,17.26
255.667,17.26
255.708,17.26
255.75,17.26
255.792,17.26
255.833,17.26
255.875,17.26
255.917,17.26
255.958,17.26
256,17.4
256.042,17.4
256.083,17.4
256.125,17.4
256.167,17.4
256.208,17.4
256.25,17.4
256.292,17.4
256.333,17.4
256.375,17.4
256.417,17.4
256.458,17.4
256.5,17.4
256.542,17.4
256.583,17.4
256.625,17.4
256.667,17.4
256.708,17.4
256.75,17.4
256.792,17.4
256.833,17.4
256.875,17.4
256.917,17.4
256.958,17.4
257,17.38
257.042,17.38
257.083,17.38
257.125,17.38
257.167,17.38
257.208,17.38
257.25,17.38
257.292,17.38
257.333,17.38
257.375,17.38
257.417,17.38
257.458,17.38
257.5,17.38
257.542,17.38
257.583,17.38
257.625,17.38
257.667,17.38
257.708,17.38
257.75,17.38
257.792,17.38
257.833,17.38
257.875,17.38
257.917,17.38
257.958,17.38
258,17.3
258.042,17.3
258.083,17.3
258.125,17.3
258.167,17.3
258.208,17.3
258.25,17.3
258.292,17.3
258.333,17.3
258.375,17.3
258.417,17.3
258.458,17.3
258.5,17.3
258.542,17.3
258.583,17.3
258.625,17.3
258.667,17.3
258.708,17.3
258.75,17.3
258.792,17.3
258.833,17.3
258.875,17.3
258.917,17.3
258.958,17.3
259,16.95
259.042,16.95
259.083,16.95
259.125,16.95
259.167,16.95
259.208,16.95
259.25,16.95
259.292,16.95
259.333,16.95
259.375,16.95
259.417,16.95
259.458,16.95
259.5,16.95
259.542,16.95
259.583,16.95
259.625,16.95
259.667,16.95
259.708,16.95
259.75,16.95
259.792,16.95
259.833,16.95
259.875,16.95
259.917,16.95
259.958,16.95
260,15.21
260.042,15.21
260.083,15.21
260.125,15.21
260.167,15.21
260.208,15.21
260.25,15.21
260.292,15.21
260.333,15.21
260.375,15.21
260.417,15.21
260.458,15.21
260.5,15.21
260.542,15.21
260.583,15.21
260.625,15.21
260.667,15.21
260.708,15.21
260.75,15.21
260.792,15.21
260.833,15.21
260.875,15.21
260.917,15.21
260.958,15.21
261,15.43
261.042,15.43
261.083,15.43
261.125,15.43
261.167,15.43
261.208,15.43
261.25,15.43
261.292,15.43
261.333,15.43
261.375,15.43
261.417,15.43
261.458,15.43
261.5,15.43
261.542,15.43
261.583,15.43
261.625,15.43
261.667,15.43
261.708,15.43
261.75,15.43
261.792,15.43
261.833,15.43
261.875,15.43
261.917,15.43
261.958,15.43
262,15.08
262.042,15.08
262.083,15.08
262.125,15.08
262.167,15.08
262.208,15.08
262.25,15.08
262.292,15.08
262.333,15.08
262.375,15.08
262.417,15.08
262.458,15.08
262.5,15.08
262.542,15.08
262.583,15.08
262.625,15.08
262.667,15.08
262.708,15.08
262.75,15.08
262.792,15.08
262.833,15.08
262.875,15.08
262.917,15.08
262.958,15.08
263,15.19
263.042,15.19
263.083,15.19
263.125,15.19
263.167,15.19
263.208,15.19
263.25,15.19
263.292,15.19
263.333,15.19
263.375,15.19
263.417,15.19
263.458,15.19
263.5,15.19
263.542,15.19
263.583,15.19
263.625,15.19
263.667,15.19
263.708,15.19
263.75,15.19
263.792,15.19
263.833,15.19
263.875,15.19
263.917,15.19
263.958,15.19
264,15.58
264.042,15.58
264.083,15.58
264.125,15.58
264.167,15.58
264.208,15.58
264.25,15.58
264.292,15.58
264.333,15.58
264.375,15.58
264.417,15.58
264.458,15.58
264.5,15.58
264.542,15.58
264.583,15.58
264.625,15.58
264.667,15.58
264.708,15.58
264.75,15.58
264.792,15.58
264.833,15.58
264.875,15.58
264.917,15.58
264.958,15.58
265,15.08
265.042,15.08
265.083,15.08
265.125,15.08
265.167,15.08
265.208,15.08
265.25,15.08
265.292,15.08
265.333,15.08
265.375,15.08
265.417,15.08
265.458,15.08
265.5,15.08
265.542,15.08
265.583,15.08
265.625,15.08
265.667,15.08
265.708,15.08
265.75,15.08
265.792,15.08
265.833,15.08
265.875,15.08
265.917,15.08
265.958,15.08
266,15.32
266.042,15.32
266.083,15.32
266.125,15.32
266.167,15.32
266.208,15.32
266.25,15.32
266.292,15.32
266.333,15.32
266.375,15.32
266.417,15.32
266.458,15.32
266.5,15.32
266.542,15.32
266.583,15.32
266.625,15.32
266.667,15.32
266.708,15.32
266.75,15.32
266.792,15.32
266.833,15.32
266.875,15.32
266.917,15.32
266.958,15.32
267,16.05
267.042,16.05
267.083,16.05
267.125,16.05
267.167,16.05
267.208,16.05
267.25,16.05
267.292,16.05
267.333,16.05
267.375,16.05
267.417,16.05
267.458,16.05
267.5,16.05
267.542,16.05
267.583,16.05
267.625,16.05
267.667,16.05
267.708,16.05
267.75,16.05
267.792,16.05
267.833,16.05
267.875,16.05
267.917,16.05
267.958,16.05
268,16.87
268.042,16.87
268.083,16.87
268.125,16.87
268.167,16.87
268.208,16.87
268.25,16.87
268.292,16.87
268.333,16.87
268.375,16.87
268.417,16.87
268.458,16.87
268.5,16.87
268.542,16.87
268.583,16.87
268.625,16.87
268.667,16.87
268.708,16.87
268.75,16.87
268.792,16.87
268.833,16.87
268.875,16.87
268.917,16.87
268.958,16.87
269,16.86
269.042,16.86
269.083,16.86
269.125,16.86
269.167,16.86
269.208,16.86
269.25,16.86
269.292,16.86
269.333,16.86
269.375,16.86
269.417,16.86
269.458,16.86
269.5,16.86
269.542,16.86
269.583,16.86
269.625,16.86
269.667,16.86
269.708,16.86
269.75,16.86
269.792,16.86
269.833,16.86
269.875,16.86
269.917,16.86
269.958,16.86
270,16.66
270.042,16.66
270.083,16.66
270.125,16.66
270.167,16.66
270.208,16.66
270.25,16.66
270.292,16.66
270.333,16.66
270.375,16.66
270.417,16.66
270.458,16.66
270.5,16.66
270.542,16.66
270.583,16.66
270.625,16.66
270.667,16.66
270.708,16.66
270.75,16.66
270.792,16.66
270.833,16.66
270.875,16.66
270.917,16.66
270.958,16.66
271,15.14
271.042,15.14
271.083,15.14
271.125,15.14
271.167,15.14
271.208,15.14
271.25,15.14
271.292,15.14
271.333,15.14
271.375,15.14
271.417,15.14
271.458,15.14
271.5,15.14
271.542,15.14
271.583,15.14
271.625,15.14
271.667,15.14
271.708,15.14
271.75,15.14
271.792,15.14
271.833,15.14
271.875,15.14
271.917,15.14
271.958,15.14
272,12.91
272.042,12.91
272.083,12.91
272.125,12.91
272.167,12.91
272.208,12.91
272.25,12.91
272.292,12.91
272.333,12.91
272.375,12.91
272.417,12.91
272.458,12.91
272.5,12.91
272.542,12.91
272.583,12.91
272.625,12.91
272.667,12.91
272.708,12.91
272.75,12.91
272.792,12.91
272.833,12.91
272.875,12.91
272.917,12.91
272.958,12.91
273,12.81
273.042,12.81
273.083,12.81
273.125,12.81
273.167,12.81
273.208,12.81
273.25,12.81
273.292,12.81
273.333,12.81
273.375,12.81
273.417,12.81
273.458,12.81
273.5,12.81
273.542,12.81
273.583,12.81
273.625,12.81
273.667,12.81
273.708,12.81
273.75,12.81
273.792,12.81
273.833,12.81
273.875,12.81
273.917,12.81
273.958,12.81
274,12.47
274.042,12.47
274.083,12.47
274.125,12.47
274.167,12.47
274.208,12.47
274.25,12.47
274.292,12.47
274.333,12.47
274.375,12.47
274.417,12.47
274.458,12.47
274.5,12.47
274.542,12.47
274.583,12.47
274.625,12.47
274.667,12.47
274.708,12.47
274.75,12.47
274.792,12.47
274.833,12.47
274.875,12.47
274.917,12.47
274.958,12.47
275,12.49
275.042,12.49
275.083,12.49
275.125,12.49
275.167,12.49
275.208,12.49
275.25,12.49
275.292,12.49
275.333,12.49
275.375,12.49
275.417,12.49
275.458,12.49
275.5,12.49
275.542,12.49
275.583,12.49
275.625,12.49
275.667,12.49
275.708,12.49
275.75,12.49
275.792,12.49
275.833,12.49
275.875,12.49
275.917,12.49
275.958,12.49
276,13.01
276.042,13.01
276.083,13.01
276.125,13.01
276.167,13.01
276.208,13.01
276.25,13.01
276.292,13.01
276.333,13.01
276.375,13.01
276.417,13.01
276.458,13.01
276.5,13.01
276.542,13.01
276.583,13.01
276.625,13.01
276.667,13.01
276.708,13.01
276.75,13.01
276.792,13.01
276.833,13.01
276.875,13.01
276.917,13.01
276.958,13.01
277,12.54
277.042,12.54
277.083,12.54
277.125,12.54
277.167,12.54
277.208,12.54
277.25,12.54
277.292,12.54
277.333,12.54
277.375,12.54
277.417,12.54
277.458,12.54
277.5,12.54
277.542,12.54
277.583,12.54
277.625,12.54
277.667,12.54
277.708,12.54
277.75,12.54
277.792,12.54
277.833,12.54
277.875,12.54
277.917,12.54
277.958,12.54
278,12.54
278.042,12.54
278.083,12.54
278.125,12.54
278.167,12.54
278.208,12.54
278.25,12.54
278.292,12.54
278.333,12.54
278.375,12.54
278.417,12.54
278.458,12.54
278.5,12.54
278.542,12.54
278.583,12.54
278.625,12.54
278.667,12.54
278.708,12.54
278.75,12.54
278.792,12.54
278.833,12.54
278.875,12.54
278.917,12.54
278.958,12.54
279,12.77
279.042,12.77
279.083,12.77
279.125,12.77
279.167,12.77
279.208,12.77
279.25,12.77
279.292,12.77
279.333,12.77
279.375,12.77
279.417,12.77
279.458,12.77
279.5,12.77
279.542,12.77
279.583,12.77
279.625,12.77
279.667,12.77
279.708,12.77
279.75,12.77
279.792,12.77
279.833,12.77
279.875,12.77
279.917,12.77
279.958,12.77
280,13
280.042,13
280.083,13
280.125,13
280.167,13
280.208,13
280.25,13
280.292,13
280.333,13
280.375,13
280.417,13
280.458,13
280.5,13
280.542,13
280.583,13
280.625,13
280.667,13
280.708,13
280.75,13
280.792,13
280.833,13
280.875,13
280.917,13
280.958,13
281,12.98
281.042,12.98
281.083,12.98
281.125,12.98
281.167,12.98
281.208,12.98
281.25,12.98
281.292,12.98
281.333,12.98
281.375,12.98
281.417,12.98
281.458,12.98
281.5,12.98
281.542,12.98
281.583,12.98
281.625,12.98
281.667,12.98
281.708,12.98
281.75,12.98
281.792,12.98
281.833,12.98
281.875,12.98
281.917,12.98
281.958,12.98
282,12.08
282.042,12.08
282.083,12.08
282.125,12.08
282.167,12.08
282.208,12.08
282.25,12.08
282.292,12.08
282.333,12.08
282.375,12.08
282.417,12.08
282.458,12.08
282.5,12.08
282.542,12.08
282.583,12.08
282.625,12.08
282.667,12.08
282.708,12.08
282.75,12.08
282.792,12.08
282.833,12.08
282.875,12.08
282.917,12.08
282.958,12.08
283,11.18
283.042,11.18
283.083,11.18
283.125,11.18
283.167,11.18
283.208,11.18
283.25,11.18
283.292,11.18
283.333,11.18
283.375,11.18
283.417,11.18
283.458,11.18
283.5,11.18
283.542,11.18
283.583,11.18
283.625,11.18
283.667,11.18
283.708,11.18
283.75,11.18
283.792,11.18
283.833,11.18
283.875,11.18
283.917,11.18
283.958,11.18
284,11.07
284.042,11.07
284.083,11.07
284.125,11.07
284.167,11.07
284.208,11.07
284.25,11.07
284.292,11.07
284.333,11.07
284.375,11.07
284.417,11.07
284.458,11.07
284.5,11.07
284.542,11.07
284.583,11.07
284.625,11.07
284.667,11.07
284.708,11.07
284.75,11.07
284.792,11.07
284.833,11.07
284.875,11.07
284.917,11.07
284.958,11.07
285,11.19
285.042,11.19
285.083,11.19
285.125,11.19
285.167,11.19
285.208,11.19
285.25,11.19
285.292,11.19
285.333,11.19
285.375,11.19
285.417,11.19
285.458,11.19
285.5,11.19
285.542,11.19
285.583,11.19
285.625,11.19
285.667,11.19
