date, balance_flow [cfs]
61035120,1148.59048611,
61035180,1128.99648611,
61035240,1487.38823148,
61035300,1915.45417685,
61035360,1754.24709259,
61035420,1938.90001111,
61035480,2407.19951389,
61035540,1787.58950463,
61035600,1594.73650648,
61035660,1431.208,
61035720,1291.92649907,
61035780,1002.10200185,
61035840,1121.64699444,
61035900,1035.53449537,
61035960,843.508992593,
61036020,939.209983333,
61036080,898.320989815,
61036140,1048.08028611,
61036200,749.790408333,
61036260,550.623231481,
61036320,851.131408334,
61036380,678.278353704,
61036440,394.115292593,
61036500,703.349469444,
61036560,195.348408334,
61036620,628.728585185,
61036680,185.640877778,
61036740,258.818762037,
61036800,172.906646296,
61036860,410.532353704,
61036920,706.63,
61036980,1755.16600648,
61037040,1131.32694537,
61037100,485.889762037,
61037160,756.517237963,
61037220,778.920475926,
61037280,837.403639814,
61037340,764.602932407,
61037400,1020.4595787,
61037460,835.875932408,
61037520,666.676109259,
61037580,781.629993518,
61037640,818.421299075,
61037700,1554.42595185,
61037760,2049.26454352,
61037820,2852.83984259,
61037880,3309.35201296,
61037940,3477.93466296,
61038000,3078.82902593,
61038060,2146.40350833,
61038120,1975.05151389,
61038180,1538.80500926,
61038240,1471.65351574,
61038300,1389.38851574,
61038360,1009.98151389,
61038420,1237.51800741,
61038480,1309.9230037,
61038540,766.69150463,
61038600,1193.68050833,
61038660,744.001499074,
61038720,992.778998148,
61038780,753.634990741,
61038840,788.417491667,
61038900,705.402493518,
61038960,511.540992592,
61039020,670.022499074,
61039080,144.627014815,
61039140,612.265526852,
61039200,588.317022222,
61039260,321.849513889,
61039320,-180.312491666,
61039380,378.408022222,
61039440,303.022014815,
61039500,143.388016666,
61039560,317.469016667,
61039620,467.458011111,
61039680,301.967512037,
61039740,438.151437778,
61039800,581.426623334,
61039860,352.85598375,
61039920,477.6509675,
61039980,297.858262917,
61040040,193.804935,
61040100,168.277295417,
61040160,224.578607083,
61040220,326.550639583,
61040280,488.81698375,
61040340,503.648639584,
61040400,369.88198375,
61040460,566.024639583,
61040520,-18.0406720825,
61040580,388.717639583,
61040640,181.830688334,
61040700,89.0310324996,
61040760,262.475688334,
61040820,143.293737083,
61040880,54.4904091668,
61040940,52.2533604162,
61041000,214.24101625,
61041060,153.295688334,
61041120,102.789360416,
61041180,17.488360417,
61041240,319.004639583,
61041300,-60.9580162494,
61041360,79.6029837498,
61041420,95.4243116664,
61041480,175.2460325,
61041540,301.181,
61041600,177.93004875,
61041660,43.9897533336,
61041720,49.0090812493,
61041780,395.772857639,
61041840,331.726994444,
61041900,477.431996297,
61041960,813.838497222,
61042020,544.948992592,
61042080,589.749990741,
61042140,379.731489815,
61042200,324.559990741,
61042260,399.510487963,
61042320,566.083990741,
61042380,574.186493518,
61042440,599.594497222,
61042500,384.624994444,
61042560,464.097495371,
61042620,618.526487963,
61042680,527.111985185,
61042740,371.240985185,
61042800,632.436495371,
61042860,983.761497222,
61042920,1102.75450278,
61042980,1217.3759963,
61043040,946.134502778,
61043100,674.192003703,
61043160,540.897005556,
61043220,783.162502778,
61043280,551.433998148,
61043340,570.615998148,
61043400,652.327500926,
61043460,1300.46250093,
61043520,1154.82999815,
61043580,1015.8709963,
61043640,1008.87599815,
61043700,470.773506482,
61043760,638.220003703,
61043820,539.564508334,
61043880,655.505506481,
61043940,639.379500926,
61044000,480.408001853,
61044060,696.528007407,
61044120,524.183508334,
61044180,665.115495371,
61044240,718.076493518,
61044300,535.381493518,
61044360,438.84350463,
61044420,166.466996297,
61044480,310.483484259,
61044540,148.378981482,
61044600,361.893484259,
61044660,222.555482408,
61044720,305.786983333,
61044780,252.282482408,
61044840,263.313983333,
61044900,148.464983334,
61044960,909.221994444,
61045020,82.6634824078,
61045080,185.940136111,
61045140,261.454938888,
61045200,360.620292593,
61045260,505.379469445,
61045320,258.247639814,
61045380,63.837816667,
61045440,350.512292593,
