date, balance_flow [cfs]
59971380,-451.621064649,
59971440,-76.5123059505,
59971500,239.347642304,
59971560,-134.392409442,
59971620,429.577944035,
59971680,-149.835689671,
59971740,-139.502689671,
59971800,206.882715551,
59971860,-139.552689671,
59971920,206.382715551,
59971980,-139.576689671,
59972040,206.639715551,
59972100,-139.584689671,
59972160,-139.591689671,
59972220,205.366715551,
59972280,206.365715551,
59972340,-139.337689671,
59972400,-139.341689671,
59972460,-139.610689671,
59972520,207.487715551,
59972580,-139.238689671,
59972640,101.505715551,
59972700,-399.550474005,
59972760,-461.740474005,
59972820,-102.720068784,
59972880,-37.2380687835,
59972940,482.584120773,
59973000,205.657715551,
59973060,-140.175689671,
59973120,-139.078568814,
59973180,-141.009327098,
59973240,206.072319839,
59973300,-140.123843667,
59973360,206.54680327,
59973420,-139.410360237,
59973480,206.508286701,
59973540,-139.448876806,
59973600,-139.85663509,
59973660,206.335011847,
59973720,-139.10715166,
59973780,-141.484909944,
59973840,204.976736993,
59973900,-139.891426514,
59973960,204.443220424,
59974020,-140.435943083,
59974080,109.610703854,
59974140,-621.589243986,
59974200,-345.406597049,
59974260,1.51204988794,
59974320,68.3122916033,
59974380,398.507317653,
59974440,110.829154147,
59974500,-246.48900936,
59974560,187.364339981,
59974620,-141.917418717,
59974680,-142.486772193,
59974740,203.360279553,
59974800,-142.830479145,
59974860,-140.800832622,
59974920,-142.540186098,
59974980,-141.373539574,
59975040,203.773512171,
59975100,-142.278246527,
59975160,203.443805219,
59975220,204.869451742,
59975280,205.312098266,
59975340,-141.908660432,
59975400,205.170391314,
59975460,-142.975367385,
59975520,550.028089583,
59975580,-142.193074337,
59975640,-142.522427814,
59975700,204.174623932,
59975760,203.625270456,
59975820,-142.302488242,
59975880,-142.005841719,
59975940,203.560210027,
59976000,-142.828785838,
59976060,204.944791573,
59976120,-141.599441459,
59976180,204.600135953,
59976240,-140.574097079,
59976300,206.052480332,
59976360,-140.5867527,
59976420,-140.23158051,
59976480,206.420996902,
59976540,-139.61923613,
59976600,-139.505063941,
59976660,-140.193891751,
59976720,-138.770719561,
59976780,205.802857851,
59976840,206.01603004,
59976900,-140.297203,
59976960,206.22037442,
59977020,-487.230263834,
59977080,205.505718799,
59977140,206.332890989,
59977200,-139.540342043,
59977260,-139.337169853,
59977320,206.585407558,
59977380,-139.426825474,
59977440,-139.489592855,
59977500,207.226105414,
59977560,-139.32400676,
59977620,-138.693713713,
59977680,206.138984556,
59977740,207.278277604,
59977800,-140.161834571,
59977860,-138.760541523,
59977920,206.479156746,
59977980,-138.785955428,
59978040,-138.566662381,
59978100,-137.920369333,
59978160,205.667328936,
59978220,-138.593783238,
