980,27,4
990,89,9
1000,227,20
1010,501,38
1020,994,65
1030,1797,102
1040,3055,158
1050,4898,219
1060,7418,295
1070,10751,383
1080,15076,496
1090,20589,623
1100,27542,787
1110,36185,963
1120,46701,1164
1130,59265,1373
1140,73960,1591
1150,90837,1809
1160,109952,2039
1170,131413,2279
1180,156276,2519
1190,181513,2753
1200,210125,2994
1210,241096,3224
1220,274389,3459
1225,292000,3600
