date, balance_flow [cfs]
52676460,5930.19502779,
52676520,-4962.52499442,
52676580,5723.84460278,
52676640,-4135.10463887,
52676700,10841.199125,
52676760,600.555466675,
52676820,-4174.16958617,
52676880,8564.246375,
52676940,11368.9469278,
52677000,13654.6784806,
52677060,16214.5960333,
52677120,6067.848375,
52677180,5433.615125,
52677240,4776.996875,
52677300,7219.30242778,
52677360,6540.29917777,
52677420,9007.40973055,
52677480,8299.97148055,
52677540,7673.36123055,
52677600,11767.6653889,
52677660,-1400.57326945,
52677720,13599.6884945,
52677780,9746.98344165,
52677840,18900.41765,
52677900,22279.2609862,
52677960,8530.23079165,
52678020,14400.3375139,
52678080,24039.5393473,
52678140,13416.0788889,
52678200,27965.6478333,
52678260,21763.6408612,
52678320,18814.832375,
52678380,27347.8048334,
52678440,26035.8843472,
52678500,25073.1698611,
52678560,24273.3288889,
52678620,18313.8059166,
52678680,35548.6068611,
52678740,26844.5694028,
52678800,10810.8509722,
52678860,30787.8598889,
52678920,31114.8768889,
52678980,24898.9549167,
52679040,25204.6759166,
52679100,22242.5574305,
52679160,10268.1319722,
52679220,22945.5889166,
52679280,23300.0729167,
52679340,13809.8984583,
52679400,18380.3704305,
52679460,10996.2009722,
52679520,13995.984375,
52679580,11450.8417222,
52679640,4995.47058333,
52679700,24699.6343333,
52679760,5163.22525,
52679820,21531.547514,
52679880,21622.8663472,
52679940,10915.6912361,
52680000,18475.4780417,
52680060,8642.52041667,
52680120,15229.5882222,
52680180,15297.3120555,
52680240,9047.51991667,
52680300,5656.58726389,
52680360,12341.9070694,
52680420,5883.63193056,
52680480,12499.2557361,
52680540,9312.08708333,
52680600,12655.9994028,
52680660,9437.12875,
52680720,12775.9590694,
52680780,9546.31941667,
52680840,12913.7057361,
52680900,9729.07808333,
52680960,77.6353750113,
52681020,19875.9669583,
52681080,29812.9420834,
52681140,7078.05634715,
52681200,17072.6274723,
52681260,27032.9555972,
52681320,23939.4707778,
52681380,23358.3014444,
52681440,19674.6921111,
52681500,19972.5877778,
52681560,23482.1714167,
52681620,17072.8101111,
52681680,13429.7508055,
52681740,17894.4175,
52681800,8337.86122223,
52681860,11811.515375,
52681920,15309.2485278,
52681980,8374.74722216,
52682040,18811.6943472,
