$Trinity Lake Br2 inflow year 2017 updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
6.417,11.43989806
6.458,11.43989806
6.5,11.43989806
6.542,11.43989806
6.583,11.43989806
6.625,11.43989806
6.667,11.43989806
6.708,11.43989806
6.75,11.43989806
6.792,11.43989806
6.833,11.43989806
6.875,11.43989806
6.917,11.43989806
6.958,11.43989806
7,18.54735948
7.042,18.54735948
7.083,18.54735948
7.125,18.54735948
7.167,18.54735948
7.208,18.54735948
7.25,18.54735948
7.292,18.54735948
7.333,18.54735948
7.375,18.54735948
7.417,18.54735948
7.458,18.54735948
7.5,18.54735948
7.542,18.54735948
7.583,18.54735948
7.625,18.54735948
7.667,18.54735948
7.708,18.54735948
7.75,18.54735948
7.792,18.54735948
7.833,18.54735948
7.875,18.54735948
7.917,18.54735948
7.958,18.54735948
8,118.3066686
8.042,118.3066686
8.083,118.3066686
8.125,118.3066686
8.167,118.3066686
8.208,118.3066686
8.25,118.3066686
8.292,118.3066686
8.333,118.3066686
8.375,118.3066686
8.417,118.3066686
8.458,118.3066686
8.5,118.3066686
8.542,118.3066686
8.583,118.3066686
8.625,118.3066686
8.667,118.3066686
8.708,118.3066686
8.75,118.3066686
8.792,118.3066686
8.833,118.3066686
8.875,118.3066686
8.917,118.3066686
8.958,118.3066686
9,116.7209401
9.042,116.7209401
9.083,116.7209401
9.125,116.7209401
9.167,116.7209401
9.208,116.7209401
9.25,116.7209401
9.292,116.7209401
9.333,116.7209401
9.375,116.7209401
9.417,116.7209401
9.458,116.7209401
9.5,116.7209401
9.542,116.7209401
9.583,116.7209401
9.625,116.7209401
9.667,116.7209401
9.708,116.7209401
9.75,116.7209401
9.792,116.7209401
9.833,116.7209401
9.875,116.7209401
9.917,116.7209401
9.958,116.7209401
10,92.76511397
10.042,92.76511397
10.083,92.76511397
10.125,92.76511397
10.167,92.76511397
10.208,92.76511397
10.25,92.76511397
10.292,92.76511397
10.333,92.76511397
10.375,92.76511397
10.417,92.76511397
10.458,92.76511397
10.5,92.76511397
10.542,92.76511397
10.583,92.76511397
10.625,92.76511397
10.667,92.76511397
10.708,92.76511397
10.75,92.76511397
10.792,92.76511397
10.833,92.76511397
10.875,92.76511397
10.917,92.76511397
10.958,92.76511397
11,73.42489027
11.042,73.42489027
11.083,73.42489027
11.125,73.42489027
11.167,73.42489027
11.208,73.42489027
11.25,73.42489027
11.292,73.42489027
11.333,73.42489027
11.375,73.42489027
11.417,73.42489027
11.458,73.42489027
11.5,73.42489027
11.542,73.42489027
11.583,73.42489027
11.625,73.42489027
11.667,73.42489027
11.708,73.42489027
11.75,73.42489027
11.792,73.42489027
11.833,73.42489027
11.875,73.42489027
11.917,73.42489027
11.958,73.42489027
12,61.44697721
12.042,61.44697721
12.083,61.44697721
12.125,61.44697721
12.167,61.44697721
12.208,61.44697721
12.25,61.44697721
12.292,61.44697721
12.333,61.44697721
12.375,61.44697721
12.417,61.44697721
12.458,61.44697721
12.5,61.44697721
12.542,61.44697721
12.583,61.44697721
12.625,61.44697721
12.667,61.44697721
12.708,61.44697721
12.75,61.44697721
12.792,61.44697721
12.833,61.44697721
12.875,61.44697721
12.917,61.44697721
12.958,61.44697721
13,35.84878947
13.042,35.84878947
13.083,35.84878947
13.125,35.84878947
13.167,35.84878947
13.208,35.84878947
13.25,35.84878947
13.292,35.84878947
13.333,35.84878947
13.375,35.84878947
13.417,35.84878947
13.458,35.84878947
13.5,35.84878947
13.542,35.84878947
13.583,35.84878947
13.625,35.84878947
13.667,35.84878947
13.708,35.84878947
13.75,35.84878947
13.792,35.84878947
13.833,35.84878947
13.875,35.84878947
13.917,35.84878947
13.958,35.84878947
14,30.63853886
14.042,30.63853886
14.083,30.63853886
14.125,30.63853886
14.167,30.63853886
14.208,30.63853886
14.25,30.63853886
14.292,30.63853886
14.333,30.63853886
14.375,30.63853886
14.417,30.63853886
14.458,30.63853886
14.5,30.63853886
14.542,30.63853886
14.583,30.63853886
14.625,30.63853886
14.667,30.63853886
14.708,30.63853886
14.75,30.63853886
14.792,30.63853886
14.833,30.63853886
14.875,30.63853886
14.917,30.63853886
14.958,30.63853886
15,26.6175846
15.042,26.6175846
15.083,26.6175846
15.125,26.6175846
15.167,26.6175846
15.208,26.6175846
15.25,26.6175846
15.292,26.6175846
15.333,26.6175846
15.375,26.6175846
15.417,26.6175846
15.458,26.6175846
15.5,26.6175846
15.542,26.6175846
15.583,26.6175846
15.625,26.6175846
15.667,26.6175846
15.708,26.6175846
15.75,26.6175846
15.792,26.6175846
15.833,26.6175846
15.875,26.6175846
15.917,26.6175846
15.958,26.6175846
16,23.95582614
16.042,23.95582614
16.083,23.95582614
16.125,23.95582614
16.167,23.95582614
16.208,23.95582614
16.25,23.95582614
16.292,23.95582614
16.333,23.95582614
16.375,23.95582614
16.417,23.95582614
16.458,23.95582614
16.5,23.95582614
16.542,23.95582614
16.583,23.95582614
16.625,23.95582614
16.667,23.95582614
16.708,23.95582614
16.75,23.95582614
16.792,23.95582614
16.833,23.95582614
16.875,23.95582614
16.917,23.95582614
16.958,23.95582614
17,24.23899193
17.042,24.23899193
17.083,24.23899193
17.125,24.23899193
17.167,24.23899193
17.208,24.23899193
17.25,24.23899193
17.292,24.23899193
17.333,24.23899193
17.375,24.23899193
17.417,24.23899193
17.458,24.23899193
17.5,24.23899193
17.542,24.23899193
17.583,24.23899193
17.625,24.23899193
17.667,24.23899193
17.708,24.23899193
17.75,24.23899193
17.792,24.23899193
17.833,24.23899193
17.875,24.23899193
17.917,24.23899193
17.958,24.23899193
18,46.04275803
18.042,46.04275803
18.083,46.04275803
18.125,46.04275803
18.167,46.04275803
18.208,46.04275803
18.25,46.04275803
18.292,46.04275803
18.333,46.04275803
18.375,46.04275803
18.417,46.04275803
18.458,46.04275803
18.5,46.04275803
18.542,46.04275803
18.583,46.04275803
18.625,46.04275803
18.667,46.04275803
18.708,46.04275803
18.75,46.04275803
18.792,46.04275803
18.833,46.04275803
18.875,46.04275803
18.917,46.04275803
18.958,46.04275803
19,38.90698004
19.042,38.90698004
19.083,38.90698004
19.125,38.90698004
19.167,38.90698004
19.208,38.90698004
19.25,38.90698004
19.292,38.90698004
19.333,38.90698004
19.375,38.90698004
19.417,38.90698004
19.458,38.90698004
19.5,38.90698004
19.542,38.90698004
19.583,38.90698004
19.625,38.90698004
19.667,38.90698004
19.708,38.90698004
19.75,38.90698004
19.792,38.90698004
19.833,38.90698004
19.875,38.90698004
19.917,38.90698004
19.958,38.90698004
20,49.41243098
20.042,49.41243098
20.083,49.41243098
20.125,49.41243098
20.167,49.41243098
20.208,49.41243098
20.25,49.41243098
20.292,49.41243098
20.333,49.41243098
20.375,49.41243098
20.417,49.41243098
20.458,49.41243098
20.5,49.41243098
20.542,49.41243098
20.583,49.41243098
20.625,49.41243098
20.667,49.41243098
20.708,49.41243098
20.75,49.41243098
20.792,49.41243098
20.833,49.41243098
20.875,49.41243098
20.917,49.41243098
20.958,49.41243098
21,45.39147671
21.042,45.39147671
21.083,45.39147671
21.125,45.39147671
21.167,45.39147671
21.208,45.39147671
21.25,45.39147671
21.292,45.39147671
21.333,45.39147671
21.375,45.39147671
21.417,45.39147671
21.458,45.39147671
21.5,45.39147671
21.542,45.39147671
21.583,45.39147671
21.625,45.39147671
21.667,45.39147671
21.708,45.39147671
21.75,45.39147671
21.792,45.39147671
21.833,45.39147671
21.875,45.39147671
21.917,45.39147671
21.958,45.39147671
22,50.82825995
22.042,50.82825995
22.083,50.82825995
22.125,50.82825995
22.167,50.82825995
22.208,50.82825995
22.25,50.82825995
22.292,50.82825995
22.333,50.82825995
22.375,50.82825995
22.417,50.82825995
22.458,50.82825995
22.5,50.82825995
22.542,50.82825995
22.583,50.82825995
22.625,50.82825995
22.667,50.82825995
22.708,50.82825995
22.75,50.82825995
22.792,50.82825995
22.833,50.82825995
22.875,50.82825995
22.917,50.82825995
22.958,50.82825995
23,39.24677899
23.042,39.24677899
23.083,39.24677899
23.125,39.24677899
23.167,39.24677899
23.208,39.24677899
23.25,39.24677899
23.292,39.24677899
23.333,39.24677899
23.375,39.24677899
23.417,39.24677899
23.458,39.24677899
23.5,39.24677899
23.542,39.24677899
23.583,39.24677899
23.625,39.24677899
23.667,39.24677899
23.708,39.24677899
23.75,39.24677899
23.792,39.24677899
23.833,39.24677899
23.875,39.24677899
23.917,39.24677899
23.958,39.24677899
24,28.14667988
24.042,28.14667988
24.083,28.14667988
24.125,28.14667988
24.167,28.14667988
24.208,28.14667988
24.25,28.14667988
24.292,28.14667988
24.333,28.14667988
24.375,28.14667988
24.417,28.14667988
24.458,28.14667988
24.5,28.14667988
24.542,28.14667988
24.583,28.14667988
24.625,28.14667988
24.667,28.14667988
24.708,28.14667988
24.75,28.14667988
24.792,28.14667988
24.833,28.14667988
24.875,28.14667988
24.917,28.14667988
24.958,28.14667988
25,23.21959507
25.042,23.21959507
25.083,23.21959507
25.125,23.21959507
25.167,23.21959507
25.208,23.21959507
25.25,23.21959507
25.292,23.21959507
25.333,23.21959507
25.375,23.21959507
25.417,23.21959507
25.458,23.21959507
25.5,23.21959507
25.542,23.21959507
25.583,23.21959507
25.625,23.21959507
25.667,23.21959507
25.708,23.21959507
25.75,23.21959507
25.792,23.21959507
25.833,23.21959507
25.875,23.21959507
25.917,23.21959507
25.958,23.21959507
26,21.01090188
26.042,21.01090188
26.083,21.01090188
26.125,21.01090188
26.167,21.01090188
26.208,21.01090188
26.25,21.01090188
26.292,21.01090188
26.333,21.01090188
26.375,21.01090188
26.417,21.01090188
26.458,21.01090188
26.5,21.01090188
26.542,21.01090188
26.583,21.01090188
26.625,21.01090188
26.667,21.01090188
26.708,21.01090188
26.75,21.01090188
26.792,21.01090188
26.833,21.01090188
26.875,21.01090188
26.917,21.01090188
26.958,21.01090188
27,20.04813818
27.042,20.04813818
27.083,20.04813818
27.125,20.04813818
27.167,20.04813818
27.208,20.04813818
27.25,20.04813818
27.292,20.04813818
27.333,20.04813818
27.375,20.04813818
27.417,20.04813818
27.458,20.04813818
27.5,20.04813818
27.542,20.04813818
27.583,20.04813818
27.625,20.04813818
27.667,20.04813818
27.708,20.04813818
27.75,20.04813818
27.792,20.04813818
27.833,20.04813818
27.875,20.04813818
27.917,20.04813818
27.958,20.04813818
28,16.76341498
28.042,16.76341498
28.083,16.76341498
28.125,16.76341498
28.167,16.76341498
28.208,16.76341498
28.25,16.76341498
28.292,16.76341498
28.333,16.76341498
28.375,16.76341498
28.417,16.76341498
28.458,16.76341498
28.5,16.76341498
28.542,16.76341498
28.583,16.76341498
28.625,16.76341498
28.667,16.76341498
28.708,16.76341498
28.75,16.76341498
28.792,16.76341498
28.833,16.76341498
28.875,16.76341498
28.917,16.76341498
28.958,16.76341498
29,19.53843976
29.042,19.53843976
29.083,19.53843976
29.125,19.53843976
29.167,19.53843976
29.208,19.53843976
29.25,19.53843976
29.292,19.53843976
29.333,19.53843976
29.375,19.53843976
29.417,19.53843976
29.458,19.53843976
29.5,19.53843976
29.542,19.53843976
29.583,19.53843976
29.625,19.53843976
29.667,19.53843976
29.708,19.53843976
29.75,19.53843976
29.792,19.53843976
29.833,19.53843976
29.875,19.53843976
29.917,19.53843976
29.958,19.53843976
30,15.46085233
30.042,15.46085233
30.083,15.46085233
30.125,15.46085233
30.167,15.46085233
30.208,15.46085233
30.25,15.46085233
30.292,15.46085233
30.333,15.46085233
30.375,15.46085233
30.417,15.46085233
30.458,15.46085233
30.5,15.46085233
30.542,15.46085233
30.583,15.46085233
30.625,15.46085233
30.667,15.46085233
30.708,15.46085233
30.75,15.46085233
30.792,15.46085233
30.833,15.46085233
30.875,15.46085233
30.917,15.46085233
30.958,15.46085233
31,18.03766105
31.042,18.03766105
31.083,18.03766105
31.125,18.03766105
31.167,18.03766105
31.208,18.03766105
31.25,18.03766105
31.292,18.03766105
31.333,18.03766105
31.375,18.03766105
31.417,18.03766105
31.458,18.03766105
31.5,18.03766105
31.542,18.03766105
31.583,18.03766105
31.625,18.03766105
31.667,18.03766105
31.708,18.03766105
31.75,18.03766105
31.792,18.03766105
31.833,18.03766105
31.875,18.03766105
31.917,18.03766105
31.958,18.03766105
32,16.84836472
32.042,16.84836472
32.083,16.84836472
32.125,16.84836472
32.167,16.84836472
32.208,16.84836472
32.25,16.84836472
32.292,16.84836472
32.333,16.84836472
32.375,16.84836472
32.417,16.84836472
32.458,16.84836472
32.5,16.84836472
32.542,16.84836472
32.583,16.84836472
32.625,16.84836472
32.667,16.84836472
32.708,16.84836472
32.75,16.84836472
32.792,16.84836472
32.833,16.84836472
32.875,16.84836472
32.917,16.84836472
32.958,16.84836472
33,24.15404219
33.042,24.15404219
33.083,24.15404219
33.125,24.15404219
33.167,24.15404219
33.208,24.15404219
33.25,24.15404219
33.292,24.15404219
33.333,24.15404219
33.375,24.15404219
33.417,24.15404219
33.458,24.15404219
33.5,24.15404219
33.542,24.15404219
33.583,24.15404219
33.625,24.15404219
33.667,24.15404219
33.708,24.15404219
33.75,24.15404219
33.792,24.15404219
33.833,24.15404219
33.875,24.15404219
33.917,24.15404219
33.958,24.15404219
34,55.30227948
34.042,55.30227948
34.083,55.30227948
34.125,55.30227948
34.167,55.30227948
34.208,55.30227948
34.25,55.30227948
34.292,55.30227948
34.333,55.30227948
34.375,55.30227948
34.417,55.30227948
34.458,55.30227948
34.5,55.30227948
34.542,55.30227948
34.583,55.30227948
34.625,55.30227948
34.667,55.30227948
34.708,55.30227948
34.75,55.30227948
34.792,55.30227948
34.833,55.30227948
34.875,55.30227948
34.917,55.30227948
34.958,55.30227948
35,76.03001557
35.042,76.03001557
35.083,76.03001557
35.125,76.03001557
35.167,76.03001557
35.208,76.03001557
35.25,76.03001557
35.292,76.03001557
35.333,76.03001557
35.375,76.03001557
35.417,76.03001557
35.458,76.03001557
35.5,76.03001557
35.542,76.03001557
35.583,76.03001557
35.625,76.03001557
35.667,76.03001557
35.708,76.03001557
35.75,76.03001557
35.792,76.03001557
35.833,76.03001557
35.875,76.03001557
35.917,76.03001557
35.958,76.03001557
36,67.95979046
36.042,67.95979046
36.083,67.95979046
36.125,67.95979046
36.167,67.95979046
36.208,67.95979046
36.25,67.95979046
36.292,67.95979046
36.333,67.95979046
36.375,67.95979046
36.417,67.95979046
36.458,67.95979046
36.5,67.95979046
36.542,67.95979046
36.583,67.95979046
36.625,67.95979046
36.667,67.95979046
36.708,67.95979046
36.75,67.95979046
36.792,67.95979046
36.833,67.95979046
36.875,67.95979046
36.917,67.95979046
36.958,67.95979046
37,101.2034546
37.042,101.2034546
37.083,101.2034546
37.125,101.2034546
37.167,101.2034546
37.208,101.2034546
37.25,101.2034546
37.292,101.2034546
37.333,101.2034546
37.375,101.2034546
37.417,101.2034546
37.458,101.2034546
37.5,101.2034546
37.542,101.2034546
37.583,101.2034546
37.625,101.2034546
37.667,101.2034546
37.708,101.2034546
37.75,101.2034546
37.792,101.2034546
37.833,101.2034546
37.875,101.2034546
37.917,101.2034546
37.958,101.2034546
38,139.5724197
38.042,139.5724197
38.083,139.5724197
38.125,139.5724197
38.167,139.5724197
38.208,139.5724197
38.25,139.5724197
38.292,139.5724197
38.333,139.5724197
38.375,139.5724197
38.417,139.5724197
38.458,139.5724197
38.5,139.5724197
38.542,139.5724197
38.583,139.5724197
38.625,139.5724197
38.667,139.5724197
38.708,139.5724197
38.75,139.5724197
38.792,139.5724197
38.833,139.5724197
38.875,139.5724197
38.917,139.5724197
38.958,139.5724197
39,145.0092029
39.042,145.0092029
39.083,145.0092029
39.125,145.0092029
39.167,145.0092029
39.208,145.0092029
39.25,145.0092029
39.292,145.0092029
39.333,145.0092029
39.375,145.0092029
39.417,145.0092029
39.458,145.0092029
39.5,145.0092029
39.542,145.0092029
39.583,145.0092029
39.625,145.0092029
39.667,145.0092029
39.708,145.0092029
39.75,145.0092029
39.792,145.0092029
39.833,145.0092029
39.875,145.0092029
39.917,145.0092029
39.958,145.0092029
40,402.9166077
40.042,402.9166077
40.083,402.9166077
40.125,402.9166077
40.167,402.9166077
40.208,402.9166077
40.25,402.9166077
40.292,402.9166077
40.333,402.9166077
40.375,402.9166077
40.417,402.9166077
40.458,402.9166077
40.5,402.9166077
40.542,402.9166077
40.583,402.9166077
40.625,402.9166077
40.667,402.9166077
40.708,402.9166077
40.75,402.9166077
40.792,402.9166077
40.833,402.9166077
40.875,402.9166077
40.917,402.9166077
40.958,402.9166077
41,217.1315305
41.042,217.1315305
41.083,217.1315305
41.125,217.1315305
41.167,217.1315305
41.208,217.1315305
41.25,217.1315305
41.292,217.1315305
41.333,217.1315305
41.375,217.1315305
41.417,217.1315305
41.458,217.1315305
41.5,217.1315305
41.542,217.1315305
41.583,217.1315305
41.625,217.1315305
41.667,217.1315305
41.708,217.1315305
41.75,217.1315305
41.792,217.1315305
41.833,217.1315305
41.875,217.1315305
41.917,217.1315305
41.958,217.1315305
42,117.7120204
42.042,117.7120204
42.083,117.7120204
42.125,117.7120204
42.167,117.7120204
42.208,117.7120204
42.25,117.7120204
42.292,117.7120204
42.333,117.7120204
42.375,117.7120204
42.417,117.7120204
42.458,117.7120204
42.5,117.7120204
42.542,117.7120204
42.583,117.7120204
42.625,117.7120204
42.667,117.7120204
42.708,117.7120204
42.75,117.7120204
42.792,117.7120204
42.833,117.7120204
42.875,117.7120204
42.917,117.7120204
42.958,117.7120204
43,82.88262778
43.042,82.88262778
43.083,82.88262778
43.125,82.88262778
43.167,82.88262778
43.208,82.88262778
43.25,82.88262778
43.292,82.88262778
43.333,82.88262778
43.375,82.88262778
43.417,82.88262778
43.458,82.88262778
43.5,82.88262778
43.542,82.88262778
43.583,82.88262778
43.625,82.88262778
43.667,82.88262778
43.708,82.88262778
43.75,82.88262778
43.792,82.88262778
43.833,82.88262778
43.875,82.88262778
43.917,82.88262778
43.958,82.88262778
44,64.16536882
44.042,64.16536882
44.083,64.16536882
44.125,64.16536882
44.167,64.16536882
44.208,64.16536882
44.25,64.16536882
44.292,64.16536882
44.333,64.16536882
44.375,64.16536882
44.417,64.16536882
44.458,64.16536882
44.5,64.16536882
44.542,64.16536882
44.583,64.16536882
44.625,64.16536882
44.667,64.16536882
44.708,64.16536882
44.75,64.16536882
44.792,64.16536882
44.833,64.16536882
44.875,64.16536882
44.917,64.16536882
44.958,64.16536882
45,56.63315871
45.042,56.63315871
45.083,56.63315871
45.125,56.63315871
45.167,56.63315871
45.208,56.63315871
45.25,56.63315871
45.292,56.63315871
45.333,56.63315871
45.375,56.63315871
45.417,56.63315871
45.458,56.63315871
45.5,56.63315871
45.542,56.63315871
45.583,56.63315871
45.625,56.63315871
45.667,56.63315871
45.708,56.63315871
45.75,56.63315871
45.792,56.63315871
45.833,56.63315871
45.875,56.63315871
45.917,56.63315871
45.958,56.63315871
46,49.3841144
46.042,49.3841144
46.083,49.3841144
46.125,49.3841144
46.167,49.3841144
46.208,49.3841144
46.25,49.3841144
46.292,49.3841144
46.333,49.3841144
46.375,49.3841144
46.417,49.3841144
46.458,49.3841144
46.5,49.3841144
46.542,49.3841144
46.583,49.3841144
46.625,49.3841144
46.667,49.3841144
46.708,49.3841144
46.75,49.3841144
46.792,49.3841144
46.833,49.3841144
46.875,49.3841144
46.917,49.3841144
46.958,49.3841144
47,98.14526405
47.042,98.14526405
47.083,98.14526405
47.125,98.14526405
47.167,98.14526405
47.208,98.14526405
47.25,98.14526405
47.292,98.14526405
47.333,98.14526405
47.375,98.14526405
47.417,98.14526405
47.458,98.14526405
47.5,98.14526405
47.542,98.14526405
47.583,98.14526405
47.625,98.14526405
47.667,98.14526405
47.708,98.14526405
47.75,98.14526405
47.792,98.14526405
47.833,98.14526405
47.875,98.14526405
47.917,98.14526405
47.958,98.14526405
48,83.42064279
48.042,83.42064279
48.083,83.42064279
48.125,83.42064279
48.167,83.42064279
48.208,83.42064279
48.25,83.42064279
48.292,83.42064279
48.333,83.42064279
48.375,83.42064279
48.417,83.42064279
48.458,83.42064279
48.5,83.42064279
48.542,83.42064279
48.583,83.42064279
48.625,83.42064279
48.667,83.42064279
48.708,83.42064279
48.75,83.42064279
48.792,83.42064279
48.833,83.42064279
48.875,83.42064279
48.917,83.42064279
48.958,83.42064279
49,73.1134079
49.042,73.1134079
49.083,73.1134079
49.125,73.1134079
49.167,73.1134079
49.208,73.1134079
49.25,73.1134079
49.292,73.1134079
49.333,73.1134079
49.375,73.1134079
49.417,73.1134079
49.458,73.1134079
49.5,73.1134079
49.542,73.1134079
49.583,73.1134079
49.625,73.1134079
49.667,73.1134079
49.708,73.1134079
49.75,73.1134079
49.792,73.1134079
49.833,73.1134079
49.875,73.1134079
49.917,73.1134079
49.958,73.1134079
50,84.12855727
50.042,84.12855727
50.083,84.12855727
50.125,84.12855727
50.167,84.12855727
50.208,84.12855727
50.25,84.12855727
50.292,84.12855727
50.333,84.12855727
50.375,84.12855727
50.417,84.12855727
50.458,84.12855727
50.5,84.12855727
50.542,84.12855727
50.583,84.12855727
50.625,84.12855727
50.667,84.12855727
50.708,84.12855727
50.75,84.12855727
50.792,84.12855727
50.833,84.12855727
50.875,84.12855727
50.917,84.12855727
50.958,84.12855727
51,105.9040068
51.042,105.9040068
51.083,105.9040068
51.125,105.9040068
51.167,105.9040068
51.208,105.9040068
51.25,105.9040068
51.292,105.9040068
51.333,105.9040068
51.375,105.9040068
51.417,105.9040068
51.458,105.9040068
51.5,105.9040068
51.542,105.9040068
51.583,105.9040068
51.625,105.9040068
51.667,105.9040068
51.708,105.9040068
51.75,105.9040068
51.792,105.9040068
51.833,105.9040068
51.875,105.9040068
51.917,105.9040068
51.958,105.9040068
52,110.5196092
52.042,110.5196092
52.083,110.5196092
52.125,110.5196092
52.167,110.5196092
52.208,110.5196092
52.25,110.5196092
52.292,110.5196092
52.333,110.5196092
52.375,110.5196092
52.417,110.5196092
52.458,110.5196092
52.5,110.5196092
52.542,110.5196092
52.583,110.5196092
52.625,110.5196092
52.667,110.5196092
52.708,110.5196092
52.75,110.5196092
52.792,110.5196092
52.833,110.5196092
52.875,110.5196092
52.917,110.5196092
52.958,110.5196092
53,81.04205012
53.042,81.04205012
53.083,81.04205012
53.125,81.04205012
53.167,81.04205012
53.208,81.04205012
53.25,81.04205012
53.292,81.04205012
53.333,81.04205012
53.375,81.04205012
53.417,81.04205012
53.458,81.04205012
53.5,81.04205012
53.542,81.04205012
53.583,81.04205012
53.625,81.04205012
53.667,81.04205012
53.708,81.04205012
53.75,81.04205012
53.792,81.04205012
53.833,81.04205012
53.875,81.04205012
53.917,81.04205012
53.958,81.04205012
54,61.13549483
54.042,61.13549483
54.083,61.13549483
54.125,61.13549483
54.167,61.13549483
54.208,61.13549483
54.25,61.13549483
54.292,61.13549483
54.333,61.13549483
54.375,61.13549483
54.417,61.13549483
54.458,61.13549483
54.5,61.13549483
54.542,61.13549483
54.583,61.13549483
54.625,61.13549483
54.667,61.13549483
54.708,61.13549483
54.75,61.13549483
54.792,61.13549483
54.833,61.13549483
54.875,61.13549483
54.917,61.13549483
54.958,61.13549483
55,51.56449101
55.042,51.56449101
55.083,51.56449101
55.125,51.56449101
55.167,51.56449101
55.208,51.56449101
55.25,51.56449101
55.292,51.56449101
55.333,51.56449101
55.375,51.56449101
55.417,51.56449101
55.458,51.56449101
55.5,51.56449101
55.542,51.56449101
55.583,51.56449101
55.625,51.56449101
55.667,51.56449101
55.708,51.56449101
55.75,51.56449101
55.792,51.56449101
55.833,51.56449101
55.875,51.56449101
55.917,51.56449101
55.958,51.56449101
56,46.38255699
56.042,46.38255699
56.083,46.38255699
56.125,46.38255699
56.167,46.38255699
56.208,46.38255699
56.25,46.38255699
56.292,46.38255699
56.333,46.38255699
56.375,46.38255699
56.417,46.38255699
56.458,46.38255699
56.5,46.38255699
56.542,46.38255699
56.583,46.38255699
56.625,46.38255699
56.667,46.38255699
56.708,46.38255699
56.75,46.38255699
56.792,46.38255699
56.833,46.38255699
56.875,46.38255699
56.917,46.38255699
56.958,46.38255699
57,39.86974373
57.042,39.86974373
57.083,39.86974373
57.125,39.86974373
57.167,39.86974373
57.208,39.86974373
57.25,39.86974373
57.292,39.86974373
57.333,39.86974373
57.375,39.86974373
57.417,39.86974373
57.458,39.86974373
57.5,39.86974373
57.542,39.86974373
57.583,39.86974373
57.625,39.86974373
57.667,39.86974373
57.708,39.86974373
57.75,39.86974373
57.792,39.86974373
57.833,39.86974373
57.875,39.86974373
57.917,39.86974373
57.958,39.86974373
58,37.77431686
58.042,37.77431686
58.083,37.77431686
58.125,37.77431686
58.167,37.77431686
58.208,37.77431686
58.25,37.77431686
58.292,37.77431686
58.333,37.77431686
58.375,37.77431686
58.417,37.77431686
58.458,37.77431686
58.5,37.77431686
58.542,37.77431686
58.583,37.77431686
58.625,37.77431686
58.667,37.77431686
58.708,37.77431686
58.75,37.77431686
58.792,37.77431686
58.833,37.77431686
58.875,37.77431686
58.917,37.77431686
58.958,37.77431686
59,32.67733258
59.042,32.67733258
59.083,32.67733258
59.125,32.67733258
59.167,32.67733258
59.208,32.67733258
59.25,32.67733258
59.292,32.67733258
